region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	5404848672	849	332	133
GitHub	8507769712	40250	3456	3176
CAN/ON	3917767424	151	151	0
VPN	1657984656	2553	238	101
USA/MA	4537547416	319	5	162
USA/CA	1023697416	1524	301	299
CHN	3923650739	211	149	44
AWS/ap-southeast-1	353810932	203	203	0
AWS/us-east-2	596932968	27	27	0
MEX/CMX	129220028	557	75	54
VNM/DN	24237960	2	2	0
USA/NY	259692088	489	25	16
VNM	43038756	4	4	0
COL/ANT	6616308	1	1	0
DEU/NW	6818720	44	3	3
VNM/54	4061496	1	1	0
VNM/SG	98658848	10	10	0
ZAF/WC	29234716	3	3	0
BRA/PE	13625664	1	1	0
NPL	9236628	1	1	0
KEN/30	6550800	2	2	0
CHL/RM	26159456	3	3	0
USA/NC	8581548	1	1	0
HKG	10612296	2	2	0
SGP	2947860	2	2	0
USA/FL	6747324	1	1	0
BRA/SP	23844912	5	5	0
NIC/MN	1113636	1	1	0
GCP/us-central1	188150544	10	10	0
GBR/ENG	101746352	5	5	0
CHN/SH	35669080	2	2	0
FRA/IDF	34392400	22	6	3
CHN/GS	6645328	1	1	0
IRQ/KA	1113636	1	1	0
ZAF/EC	14761064	2	2	0
PAK/PB	16114968	4	4	0
ARG/B	8450532	1	1	0
MEX/MEX	5044116	1	1	0
VNM/HN	84357544	8	8	0
ARE/AZ	16442508	1	1	0
ARG/M	12381012	2	2	0
EGY/C	14140904	2	2	0
DEU/HE	10874328	1	1	0
SAU/04	3995988	1	1	0
VEN/G	5633688	1	1	0
BRA/RS	2685828	1	1	0
ISR/M	12053472	1	1	0
USA/IL	4951392	35	2	2
IDN/JB	21486624	2	2	0
MYS/12	1113636	1	1	0
COL/DC	19324860	2	2	0
BRA/PR	5175132	1	1	0
GUY/DE	10284756	1	1	0
IRQ/BG	5437164	2	2	0
OMN/MA	12118980	2	2	0
ITA/25	12184488	1	1	0
ETH/AA	6681816	1	1	0
BGD/C	17163096	3	3	0
NPL/P3	1768716	2	2	0
VNM/37	4222448	1	1	0
BGD	4454544	2	2	0
ARG	4222448	1	1	0
JOR	3340908	1	1	0
USA/MD	18874412	57	5	2
TUR/64	9817376	1	1	0
PAK/SD	11398392	2	2	0
VEN/A	4651068	1	1	0
VNM/34	9957216	1	1	0
AZE/YE	3406416	1	1	0
UZB/TK	12708552	1	1	0
KEN/31	1506684	1	1	0
VNM/20	4651068	1	1	0
ARG/P	5568180	1	1	0
EGY/BA	8974596	1	1	0
JOR/AM	1441176	1	1	0
PAK	1375668	1	1	0
EST/37	4222448	1	1	0
CHE/VD	3472624	18	2	1
SAU/02	5371656	1	1	0
SEN/DK	11856948	2	2	0
MAR/06	7460784	1	1	0
BGD/E	7460784	1	1	0
PAN/8	8254008	1	1	0
IDN/YO	17490636	4	4	0
FRA/CVL	7860960	1	1	0
URY/MA	8516040	1	1	0
QAT/DA	4323528	1	1	0
VNM/CT	14542776	1	1	0
TUR/06	19062828	1	1	0
KAZ/75	1113636	1	1	0
ARE/DU	13691172	1	1	0
COL/CUN	1375668	1	1	0
KAZ/39	4389036	1	1	0
KWT/KU	1768716	1	1	0
IRQ	2751336	1	1	0
TUR/38	7336896	1	1	0
