week_start	sub-Elgar/sub-Elgar_ses-2022-08-19_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-19_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-19_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-20_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-20_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-20_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-21_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-21_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-21_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-22_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-22_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-22_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-23_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-23_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-23_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-24_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-24_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-24_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-25_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-25_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-25_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-26_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-26_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-26_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-08-31_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-08-31_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-08-31_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-01_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-01_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-01_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-02_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-02_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-02_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-03_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-03_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-03_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-04_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-04_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-04_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-05_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-05_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-05_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-06_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-06_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-06_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-07_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-07_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-07_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-09_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-09_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-09_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-10_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-10_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-10_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-11_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-11_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-11_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-12_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-12_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-12_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-13_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-13_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-13_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-14_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-14_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-14_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-15_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-15_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-15_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-18_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-18_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-18_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-19_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-19_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-19_spikesorting.nwb	sub-Elgar/sub-Elgar_ses-2022-09-20_behavior+task.nwb	sub-Elgar/sub-Elgar_ses-2022-09-20_ecephys.nwb	sub-Elgar/sub-Elgar_ses-2022-09-20_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-05-26_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-05-26_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-05-26_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-05-27_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-05-27_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-05-27_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-05-28_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-05-28_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-05-28_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-05-29_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-05-29_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-05-29_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-05-30_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-05-30_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-05-30_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-05-31_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-05-31_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-05-31_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-01_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-01_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-01_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-03_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-03_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-03_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-04_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-04_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-04_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-05_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-05_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-05_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-06_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-06_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-06_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-07_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-07_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-07_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-08_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-09_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-09_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-09_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-10_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-10_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-10_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-11_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-11_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-11_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-12_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-12_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-12_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-13_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-13_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-13_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-14_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-14_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-14_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-15_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-15_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-15_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-16_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-16_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-16_spikesorting.nwb	sub-Perle/sub-Perle_ses-2022-06-19_behavior+task.nwb	sub-Perle/sub-Perle_ses-2022-06-19_ecephys.nwb	sub-Perle/sub-Perle_ses-2022-06-19_spikesorting.nwb
2024-09-02	0	0	0	0	0	0	0	16180476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842575424	19292234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-09-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142234090881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82500222361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125202496281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22892795	0	0	0	0	8426864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46342532	134036265	0	75839451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-21	0	0	0	0	0	0	0	0	67108864	0	62625648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25165824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28692504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9105612	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-28	0	0	61609025	0	0	104857600	0	0	37390938	0	0	0	0	0	0	0	0	0	0	108938199336	0	0	54634399632	0	0	75404926759	12730112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83348691	0	0	0	0	21382442524	0	0	0	0	0	0	0	0	0	59666168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37043513487	0	0	0	0	0	40504753561	0	0	6593855164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6956233472	0	0	0	127558424	0	96621045249	0	0	0	0	0	0	0	0	82837504000	0	0	0	174675936000	0	0	87829084380	0	0	0	0	0	44837778510	0	0	0	95298224	0	87426365931	0	0	0	76093872	0	0	0	0	0	0
2025-08-04	142606336	0	0	115303782	0	0	142606336	0	0	414260008	0	0	100663296	0	0	117440512	0	172541975	126765118	141096068	0	442796640	0	0	112026226	0	0	176160768	0	0	347072064	0	0	234881024	103075020800	0	116276434	0	0	140150030	39374028800	0	273278952	0	0	299691510	379441091892	0	234881024	56570675200	58202505	190153668	0	0	209715200	0	0	125829120	0	0	301989888	48017364	0	285261219	91842216	0	230686720	0	0	92274688	0	0	200364470	0	0	226410688	0	0	131703060	0	0	125829120	46766489600	0	33554432	0	0	67108864	0	0	26254827	0	0	50331648	0	0	177383437	61813555200	20364446	92274688	0	0	117440512	0	0	168997026	0	46342532	0	56346482010	0	82472152	0	0	223647013	255139844	16173569802	0	44330900	0	104857600	42923210	94305764928	0	42331924	0	104857600	167701994	0	0	91589546	0	0	83886080	0	0	163577856	0	0	109051904	0	0
2025-08-11	0	111541386755	0	345950924	0	0	0	91628591878	0	0	0	175500	0	0	54369761	159801969	62337843200	0	104857600	0	0	0	0	0	26042994	0	0	157286400	0	0	0	0	37347819	0	0	0	315505874	76044108846	0	125469966	0	0	233433064	80216064000	119352405	209715200	108265472000	0	0	0	0	106267588	40641718991	87500057	157286400	85249228800	0	0	48281194344	0	0	0	0	0	3549656848	0	0	0	0	0	0	0	66146742	0	0	0	0	0	0	0	30753093	0	0	0	0	56308531200	0	185541888	0	0	0	88704341028	0	0	57252249600	0	0	0	0	0	0	0	0	0	47613894	0	51665171956	0	0	0	0	164261080	0	9185520	0	0	0	13442218	0	0	0	0	0	52428800	0	0	0	0	0	0	123046826	0	0	0	46517653942	0	0	0	78344101	157286400	87548596625	157286400
2025-08-18	0	0	0	0	0	0	0	0	0	0	60869836800	0	220711896	129194053270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83140115816	0	0	47448064000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	0	34044958563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	57211463853	0	0	0	0	56561961	0	0	0	0	0	0	69782732800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43620761600	0	0	0	0
2025-08-25	0	0	0	0	0	0	0	0	0	209715200	0	52604300	0	0	104857600	0	0	0	0	61603840000	0	0	0	0	235758194	41104179200	0	0	0	0	0	0	0	0	0	0	0	0	0	209715200	34826430793	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46264006	0	0	0	0	0	0	0	0	0	0	28940697600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20364446	0	0	0	0	0	52428800	0	0	0	104857600	0	0	52428800	0	9185520	104109349	0	75812044800	0	0	0	0	0	0	0	104857600	0	0	0	0	95298224	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-01	52428800	0	218895425	0	0	0	0	0	0	0	0	0	0	0	0	0	82103500800	0	0	0	0	0	37280466832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157286400	78314693659	112094968	64555048	0	0	0	0	0	0	0	0	0	44512051200	0	52428800	62901981668	0	0	0	0	0	56280877145	0	0	0	0	155892341	0	0	0	0	0	0	0	0	0	0	0	0	52061798400	0	0	68084541552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42257612800	0	0	0	0	0	0	52428800	0	0	0	0	0	0
2025-09-08	0	0	0	0	69455764900	0	360837584	0	0	0	51273818072	0	157286400	0	0	0	0	0	0	0	0	0	0	34592285	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207534058	0	0	157286400	0	0	0	0	0	0	0	0	0	0	0	262144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39766449518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0
2025-10-06	0	0	29043318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-03	4061496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-01-05	26358990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
