date	bytes_sent	number_of_requests	number_of_downloads
2025-12-02	342936632	60	<50
2025-12-03	172545152	<50	<50
2025-12-05	305923247	<50	<50
2025-12-10	118605672	<50	<50
2025-12-11	237211344	<50	<50
2025-12-15	267476040	<50	<50
2025-12-16	43693836	<50	<50
2025-12-18	312900856	<50	<50
2025-12-19	48868968	<50	<50
2026-01-08	127121712	<50	<50
2026-01-23	62296648	<50	<50
2026-01-25	12688212	<50	<50
2026-01-27	118605672	<50	<50
2026-01-29	75191768	<50	<50
2026-02-01	26515880	<50	<50
2026-02-02	30290888	<50	<50
2026-02-06	6792492	<50	<50
2026-02-19	250604208	<50	<50
2026-02-20	146422384	<50	<50
2026-02-26	9851028	<50	<50
2026-02-27	4827252	<50	<50
2026-02-28	9261456	<50	<50
2026-03-05	4630728	<50	<50
2026-03-26	9896196	<50	<50
2026-03-29	20381964	<50	<50
2026-03-30	8868408	<50	<50
2026-04-10	28660108	<50	<50
2026-04-12	238919312	<50	<50
2026-04-13	291990624	<50	<50
2026-05-02	312900856	<50	<50
2026-05-03	312900856	<50	<50
2026-05-12	20910232	<50	<50
2026-05-18	94155020	60	<50
2026-05-19	27784368	<50	<50
2026-05-20	27915384	<50	<50
2026-05-21	58605064	<50	<50
