region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	12317084830	18235	472	173
GitHub	48691438552	161397	1488	1208
AWS/us-east-1	11775911037	1427	234	162
USA/NH	13385300652	40200	324	324
CAN/ON	9299725051	162	162	0
USA/MA	14370707155	899	60	186
AWS/ap-southeast-1	1587717396	307	307	0
USA/WA	18886986371	332	330	2
CHN	10956537877	2747	193	2097
AWS/us-east-2	1637225030	29	29	0
USA/VA	689275176	132	132	0
MEX/CMX	395853654	1420	79	56
AWS/us-west-2	12163627055	623	201	2
AWS/ap-northeast-3	3098628778	55	50	5
USA/IL	310998424	359	50	2
USA/CA	146957275	33	7	4
GCP/us-central1	273590400	5	5	0
USA/TX	169272672	36	36	0
CHN/YN	990392775	22	22	0
VNM	54306132	6	6	0
VNM/SG	56009340	5	5	0
VNM/HN	72320832	8	8	0
VNM/69	3995988	1	1	0
BGD	53323512	6	6	0
AZE/BA	6747324	1	1	0
VEN/I	9498660	1	1	0
BRA/SC	8712564	1	1	0
DOM/32	3078876	1	1	0
MEX/NLE	35636352	1	1	0
TUR/31	2751336	1	1	0
GBR/ENG	11136360	1	1	0
USA/MD	53442876	112	10	5
CHN/SH	118419487	2	2	0
ARG/T	2358288	1	1	0
IRQ	9695184	1	1	0
BRA/RJ	21879672	2	2	0
UZB/TK	20700528	2	2	0
JAM/01	8319516	1	1	0
MYS/10	14084220	1	1	0
HKG	28168440	6	6	0
PAK/PB	11922456	2	2	0
VEN/A	38715228	2	2	0
NPL/P3	2423796	1	1	0
IDN/KT	12643044	1	1	0
KAZ/59	851604	1	1	0
EST/37	24461447	1	1	0
CHE/VD	8754115	48	2	2
TUR/33	5961228	1	1	0
BIH/SRP	7991976	1	1	0
CRI/G	13494648	1	1	0
DEU/SL	104186394	3	1	1
USA/NY	128	1	0	1
FRA/IDF	22610636	56	6	3
TUR/34	10874328	2	2	0
PAK	1113636	1	1	0
SEN/DK	23320848	2	2	0
PAK/SD	917112	1	1	0
TGO/M	1703208	1	1	0
BRA/MG	11856948	1	1	0
COL	4323528	1	1	0
KAZ	21814164	1	1	0
BEL/WAL	11529408	1	1	0
COL/MET	4389036	1	1	0
MAR/06	4127004	1	1	0
PHL/40	13560156	1	1	0
SYR	1310160	1	1	0
ETH/AA	1703208	1	1	0
URY/MO	10022724	1	1	0
EGY/C	917112	1	1	0
ARG/B	12512028	2	2	0
VEN/K	15459888	1	1	0
BRA/SP	15983952	3	3	0
VNM/54	29282076	2	2	0
KEN/30	10415772	1	1	0
MYS/14	15721920	2	2	0
PAK/BA	1375668	1	1	0
VNM/06	12053472	1	1	0
PHL/05	2358288	1	1	0
MAR/09	1113636	1	1	0
SGP	18997320	4	4	0
CHL/RM	10481280	1	1	0
IND/MH	1048128	1	1	0
ROU/OT	3930480	1	1	0
BGD/A	1048128	1	1	0
VNM/21	8188500	1	1	0
TUR/28	16245984	1	1	0
VNM/20	8974596	1	1	0
BRA/RS	13232616	2	2	0
IRL	5240640	1	1	0
IDN/YO	20176464	4	4	0
IRQ/NI	3602940	1	1	0
VEN/V	2358288	1	1	0
RUS/ROS	13691172	1	1	0
ESP/MD	16180476	1	1	0
ZAF/WC	4651068	1	1	0
UKR/18	2423796	1	1	0
LBY	14870316	1	1	0
USA/MO	74615894	143	1	1
POL/14	44017399	1	1	0
BRA/BA	2358288	1	1	0
JOR/AM	3013368	1	1	0
BRA/DF	10874328	1	1	0
COL/DC	1703208	1	1	0
