region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	11998019803	562	4	194
CHN	21288350464	3504	142	1806
USA	3839417495	639	128	44
AWS/us-east-1	9980190051	1255	278	128
GitHub	36756911700	114890	1068	929
VPN	52581041935	18000	1402	204
GCP/us-west1	61217741	1	1	0
GCP/us-central1	8075676567	134	134	0
AWS/ap-southeast-1	1404950076	260	260	0
CAN/ON	7717203952	146	129	1
TWN/TPE	7742112586	134	129	5
AWS/us-east-2	1294726411	23	23	0
DEU/BW	15408555898	256	256	0
USA/IL	49775424	179	3	2
CHE/VD	8490224	52	2	2
NPL/P3	12512028	1	1	0
KEN/30	20897052	3	3	0
CRI/SJ	16573524	2	2	0
SGP	39566832	8	8	0
MYS/14	1113636	1	1	0
MEX/CMX	980120686	1745	111	84
COL/MAG	1768716	1	1	0
BGD/C	14542776	5	5	0
ARG/B	38518704	6	6	0
ECU/G	11005344	1	1	0
KGZ/GB	2030748	1	1	0
BGD	80705856	11	11	0
VEN/K	5764704	1	1	0
BRA/MG	79546354	5	5	0
DEU/BY	14739300	1	1	0
VNM/HN	204253944	15	15	0
IDN/YO	42842232	6	6	0
PER/LMA	1768716	1	1	0
VEN/G	6943848	1	1	0
NPL/P1	917112	1	1	0
BRA/RJ	7402404	2	2	0
PAN/8	85028178	4	4	0
BRA/ES	37863624	2	2	0
BRA/RS	88527503	4	3	1
GBR/ENG	59615619	23	2	2
ZAF/WC	53251137	1	1	0
HUN/BA	113355524	277	7	3
GTM	8909088	1	1	0
MEX/PUE	6616308	1	1	0
SYR	11136360	3	3	0
THA/34	12970584	1	1	0
USA/CA	1036685172	500	8	5
DEU/NW	44714996	169	3	3
EST/37	26754184	1	1	0
ARG	10022724	2	2	0
ZAF/MP	3602940	1	1	0
VNM	33605604	4	4	0
BRA/PE	5044116	1	1	0
MEX/HID	13625664	1	1	0
KEN	1113636	1	1	0
HKG	41663088	7	7	0
IDN/BT	6354276	1	1	0
MEX/BCN	9040104	1	1	0
AZE	8516040	1	1	0
VEN/V	28269122	2	2	0
IND	13494648	1	1	0
ARG/Y	12118980	2	2	0
IDN/JK	10022724	2	2	0
ZAF	1113636	1	1	0
MYS/10	917112	1	1	0
IDN/JI	917112	1	1	0
TGO/M	6681816	2	2	0
PRY/10	10350264	1	1	0
ALB/11	10415772	1	1	0
TWN/KHH	1768716	1	1	0
IRQ/BG	25024056	4	4	0
VNM/SG	91907724	9	9	0
AWS/us-west-2	140695002	456	6	2
USA/WA	8655332	4	2	2
BRA/SC	5699196	2	2	0
TUN/61	2685828	1	1	0
IND/GJ	5568180	1	1	0
CAN/BC	16049460	1	1	0
CHL/BI	25679136	1	1	0
JPN/13	124676	20	0	1
FRA/IDF	29119356	28	4	3
JOR/AM	12970584	2	2	0
BOL/S	3340908	1	1	0
CHL/ML	1768716	1	1	0
DEU/HE	14739300	1	1	0
USA/VA	4323528	1	1	0
ECU/P	8188500	2	2	0
ARG/A	1	1	0	1
PAK/PB	2489304	2	2	0
BRA/MT	59945328	1	1	0
MEX/MEX	19652400	2	2	0
IDN	1113636	1	1	0
PAK/IS	2358288	1	1	0
ZAF/GP	2685828	1	1	0
MYS/04	1048128	1	1	0
VNM/CT	11987964	1	1	0
VNM/06	12315504	1	1	0
IRQ	6681816	1	1	0
DOM/01	4585560	1	1	0
HND/AT	9498660	1	1	0
MYS/08	1113636	1	1	0
PAK	1441176	1	1	0
COL/DC	4847592	2	2	0
UZB/TK	44741964	3	3	0
ECU/A	3930480	1	1	0
PHL/07	1113636	1	1	0
AGO/LUA	3275400	1	1	0
JAM/01	2358288	1	1	0
NPL	38649720	3	3	0
VNM/39	18669780	2	2	0
CHN/SH	106108742	2	2	0
BRA/DF	3406416	1	1	0
MAR/01	2096256	1	1	0
CRI/H	5306148	1	1	0
ARG/C	7402404	1	1	0
CHL/RM	7860960	1	1	0
GAB/1	1768716	1	1	0
MAR/04	13298124	1	1	0
DZA/06	1637700	1	1	0
ARG/D	1703208	1	1	0
ESP/AN	1113636	1	1	0
UKR/12	9236628	1	1	0
MKD	7860960	1	1	0
FRA/OCC	14935824	1	1	0
CHE	11660424	1	1	0
VNM/72	3340908	1	1	0
CRI/A	3602940	1	1	0
MAR/06	4651068	1	1	0
HND/CR	6616308	1	1	0
OMN/MA	8319516	1	1	0
PRY/12	7598928	1	1	0
COL/ANT	5502672	1	1	0
VNM/18	9695184	1	1	0
DZA/16	8516040	1	1	0
BRA/SP	2685828	1	1	0
PRY/ASU	8516040	1	1	0
MEX/CHH	14084220	1	1	0
BGR	3144384	1	1	0
URY/MO	4978608	1	1	0
VEN/T	1	1	0	1
MEX/GUA	6354276	1	1	0
VEN/S	53552989	1	1	0
