asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-mahler/sub-mahler_ses-03192021_ecephys.nwb	3677826721734	60354	125	81
sub-mahler/sub-mahler_ses-03182021_behavior+ecephys.nwb	12261533380	2275	98	75
sub-amadeus/sub-amadeus_ses-07032020_ecephys.nwb	365565271807	14551	90	63
sub-mahler/sub-mahler_ses-03122021_behavior+ecephys.nwb	9444158198	1921	134	96
sub-amadeus/sub-amadeus_ses-07032020_behavior+ecephys.nwb	5169836032	1050	81	67
sub-amadeus/sub-amadeus_ses-06242019_ecephys.nwb	134186206228	6108	91	66
sub-mahler/sub-mahler_ses-03172021_ecephys.nwb	1848800711288	43601	86	71
sub-amadeus/sub-amadeus_ses-06302020_ecephys.nwb	280530476886	11872	76	63
sub-amadeus/sub-amadeus_ses-06302020_behavior+ecephys.nwb	3406736852	825	74	66
sub-mahler/sub-mahler_ses-03192021_behavior+ecephys.nwb	7677660131	2243	83	72
sub-amadeus/sub-amadeus_ses-07082020_behavior+ecephys.nwb	3973422853	979	70	65
sub-mahler/sub-mahler_ses-03122021_ecephys.nwb	2161260873976	52568	102	83
sub-amadeus/sub-amadeus_ses-07082020_ecephys.nwb	345846418040	12440	74	67
sub-mahler/sub-mahler_ses-03182021_ecephys.nwb	3090092035089	68003	107	84
sub-mahler/sub-mahler_ses-03152021_ecephys.nwb	2167851872067	49751	83	69
sub-amadeus/sub-amadeus_ses-06242019_behavior+ecephys.nwb	110834948676	6970	84	76
sub-amadeus/sub-amadeus_ses-01042020_ecephys.nwb	227494899418	10566	217	165
sub-mahler/sub-mahler_ses-03172021_behavior+ecephys.nwb	8496840525	1301	91	76
sub-mahler/sub-mahler_ses-03152021_behavior+ecephys.nwb	10744372460	1228	88	76
sub-amadeus/sub-amadeus_ses-01042020_behavior+ecephys.nwb	20527284860	41883	282	371
