region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GitHub	43280059922	144932	652	656
CHN	445320600679	30688	2	136
USA/MA	364957069428	7137	0	191
USA	120041639439	22928	2	59
VPN	310686199771	27201	853	153
AWS/ap-southeast-1	1857675864	342	342	0
USA/DC	989891388	133	133	0
JPN/26	301585652	1288	112	111
GCP/us-west1	1086031384	1	1	0
SGP	17571809284	960	24	8
CHE/VD	337669152	435	12	12
GCP/asia-south1	11240860	35	7	7
KOR/27	14550764	60	6	4
CAN/BC	1674106088	238	21	13
USA/NH	201605312780	831684	5864	5292
USA/VT	8894245202	36557	255	162
VEN/V	7598928	1	1	0
BGD	26006677	3	2	1
HKG	1949339240	2	2	0
MEX/CMX	148072128	567	67	47
IRQ/BG	52930464	2	2	0
VNM/HN	15983952	2	2	0
USA/MD	201796156	748	14	7
USA/TX	82044688	1	1	0
JPN/13	25496904	2	0	1
USA/PA	464	58	0	1
USA/NY	1339630136	1	1	0
DEU/NW	6949736	25	3	3
FRA/IDF	284412684	1257	13	13
USA/CA	8722302540	1215	47	25
AWS/us-west-2	2068480	205	0	1
USA/IL	4869332	25	2	2
VNM/SG	15066840	2	2	0
PER/LMA	8319516	1	1	0
MAR/07	1310160	1	1	0
PHL/02	13560156	1	1	0
DEU	5830212	1	1	0
BGD/C	10088232	1	1	0
IDN/YO	5961228	1	1	0
UZB/AN	10612296	1	1	0
PHL/07	29806140	1	1	0
IRL	3602940	1	1	0
ECU/P	14477268	1	1	0
VNM/DN	6878340	1	1	0
BRA/SC	10546788	1	1	0
TUR/01	6550800	1	1	0
ARG/B	15918444	2	2	0
IND/SK	1441176	1	1	0
USA/MI	38390904	133	1	1
AWS/us-east-1	985111720	1	1	0
CAN/ON	16901064	1	1	0
MYS/14	7664436	1	1	0
MDA/SO	10219248	1	1	0
VNM/56	11463900	1	1	0
AZE/YE	9367644	1	1	0
ARE/DU	917112	1	1	0
IND	1113636	1	1	0
IDN/JB	13953204	1	1	0
IRQ/AR	8647056	1	1	0
SEN/DK	7729944	1	1	0
ALB/11	7205880	1	1	0
VNM	1441176	1	1	0
UZB/TK	4978608	1	1	0
RUS/KHM	552068768	1	1	0
