week_start	sub-EF0147/sub-EF0147_ses-20190204T144339_behavior+ecephys.nwb	sub-EF0147/sub-EF0147_ses-20190206T150628_behavior+ecephys.nwb	sub-EF0148/sub-EF0148_ses-20190228T152623_behavior+ecephys.nwb	sub-EF0148/sub-EF0148_ses-20190301T143102_behavior+ecephys.nwb	sub-EF0148/sub-EF0148_ses-20190304T141057_behavior+ecephys.nwb	sub-EF0148/sub-EF0148_ses-20190305T143046_behavior+ecephys.nwb	sub-EF0148/sub-EF0148_ses-20190306T134049_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190223T143451_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190224T173055_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190302T144515_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190315T144710_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190316T153809_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190317T172552_behavior+ecephys.nwb	sub-EF0150/sub-EF0150_ses-20190318T164404_behavior+ecephys.nwb	sub-EF0151/sub-EF0151_ses-20190430T143817_behavior+ecephys.nwb	sub-EF0151/sub-EF0151_ses-20190506T142516_behavior+ecephys.nwb	sub-JL005/sub-JL005_ses-20190716T160506_behavior+ecephys.nwb	sub-JL005/sub-JL005_ses-20190721T151544_behavior+ecephys.nwb	sub-JL005/sub-JL005_ses-20190723T130529_behavior+ecephys.nwb	sub-YT053/sub-YT053_ses-20181115T164837_behavior.nwb	sub-YT053/sub-YT053_ses-20181116T183158_behavior.nwb	sub-YT053/sub-YT053_ses-20181118T160431_behavior.nwb	sub-YT053/sub-YT053_ses-20181119T145919_behavior.nwb	sub-YT053/sub-YT053_ses-20181120T143526_behavior.nwb	sub-YT053/sub-YT053_ses-20181121T161629_behavior.nwb	sub-YT053/sub-YT053_ses-20181122T162038_behavior.nwb	sub-YT053/sub-YT053_ses-20181123T181426_behavior.nwb	sub-YT053/sub-YT053_ses-20181124T193421_behavior.nwb	sub-YT053/sub-YT053_ses-20181126T174151_behavior.nwb	sub-YT053/sub-YT053_ses-20181127T135801_behavior.nwb	sub-YT053/sub-YT053_ses-20181128T141921_behavior.nwb	sub-YT053/sub-YT053_ses-20181130T144641_behavior.nwb	sub-YT053/sub-YT053_ses-20181204T122637_behavior.nwb	sub-YT053/sub-YT053_ses-20181206T181055_behavior.nwb	sub-YT053/sub-YT053_ses-20181207T162317_behavior.nwb	sub-YT071/sub-YT071_ses-20190716T142642_behavior+ecephys.nwb	sub-YT071/sub-YT071_ses-20190721T164850_behavior+ecephys.nwb	sub-YT071/sub-YT071_ses-20190722T161338_behavior+ecephys.nwb	sub-YT080/sub-YT080_ses-20190503T160804_behavior.nwb	sub-YT080/sub-YT080_ses-20190505T172413_behavior.nwb	sub-YT080/sub-YT080_ses-20190506T105540_behavior.nwb	sub-YT080/sub-YT080_ses-20190507T142221_behavior.nwb	sub-YT080/sub-YT080_ses-20190508T142208_behavior.nwb	sub-YT080/sub-YT080_ses-20190509T102122_behavior.nwb	sub-YT080/sub-YT080_ses-20190510T153518_behavior.nwb	sub-YT080/sub-YT080_ses-20190511T152414_behavior.nwb	sub-YT080/sub-YT080_ses-20190512T155024_behavior.nwb	sub-YT080/sub-YT080_ses-20190513T160507_behavior.nwb	sub-YT080/sub-YT080_ses-20190514T111457_behavior.nwb	sub-YT080/sub-YT080_ses-20190827T134914_behavior+ecephys.nwb	sub-YT080/sub-YT080_ses-20190828T155510_behavior+ecephys.nwb	sub-YT080/sub-YT080_ses-20190911T145324_behavior+ecephys.nwb	sub-YT081/sub-YT081_ses-20190418T162950_behavior.nwb	sub-YT081/sub-YT081_ses-20190419T162559_behavior.nwb	sub-YT081/sub-YT081_ses-20190420T180627_behavior.nwb	sub-YT081/sub-YT081_ses-20190422T152943_behavior.nwb	sub-YT081/sub-YT081_ses-20190424T165242_behavior.nwb	sub-YT081/sub-YT081_ses-20190425T172642_behavior.nwb	sub-YT081/sub-YT081_ses-20190429T153029_behavior.nwb	sub-YT081/sub-YT081_ses-20190502T173358_behavior.nwb	sub-YT081/sub-YT081_ses-20190503T171246_behavior.nwb	sub-YT081/sub-YT081_ses-20190504T160522_behavior.nwb	sub-YT081/sub-YT081_ses-20190505T143833_behavior.nwb	sub-YT081/sub-YT081_ses-20190826T174305_behavior+ecephys.nwb	sub-YT081/sub-YT081_ses-20190827T155544_behavior+ecephys.nwb	sub-YT081/sub-YT081_ses-20190907T155754_behavior+ecephys.nwb	sub-YT081/sub-YT081_ses-20190908T172736_behavior+ecephys.nwb	sub-YT083/sub-YT083_ses-20191205T130643_behavior.nwb	sub-YT083/sub-YT083_ses-20191206T132732_behavior.nwb	sub-YT083/sub-YT083_ses-20191209T124653_behavior.nwb	sub-YT083/sub-YT083_ses-20191210T093505_behavior.nwb	sub-YT083/sub-YT083_ses-20191211T142720_behavior.nwb	sub-YT083/sub-YT083_ses-20191212T104335_behavior.nwb	sub-YT083/sub-YT083_ses-20191215T144944_behavior.nwb	sub-YT083/sub-YT083_ses-20191216T104855_behavior.nwb	sub-YT083/sub-YT083_ses-20191217T132352_behavior.nwb	sub-YT083/sub-YT083_ses-20191218T095459_behavior.nwb	sub-YT083/sub-YT083_ses-20191219T114441_behavior.nwb	sub-YT083/sub-YT083_ses-20191222T144759_behavior.nwb	sub-YT083/sub-YT083_ses-20191226T115438_behavior.nwb	sub-YT083/sub-YT083_ses-20200103T160715_behavior.nwb	sub-YT083/sub-YT083_ses-20200106T143000_behavior.nwb	sub-YT083/sub-YT083_ses-20200107T115436_behavior.nwb	sub-YT083/sub-YT083_ses-20200108T140747_behavior.nwb	sub-YT083/sub-YT083_ses-20200123T164814_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20191020T164650_behavior.nwb	sub-YT084/sub-YT084_ses-20191021T175617_behavior.nwb	sub-YT084/sub-YT084_ses-20191022T175012_behavior.nwb	sub-YT084/sub-YT084_ses-20191023T170648_behavior.nwb	sub-YT084/sub-YT084_ses-20191028T171728_behavior.nwb	sub-YT084/sub-YT084_ses-20191030T162643_behavior.nwb	sub-YT084/sub-YT084_ses-20191031T154309_behavior.nwb	sub-YT084/sub-YT084_ses-20191101T160056_behavior.nwb	sub-YT084/sub-YT084_ses-20191102T155439_behavior.nwb	sub-YT084/sub-YT084_ses-20191204T142904_behavior.nwb	sub-YT084/sub-YT084_ses-20191205T140516_behavior.nwb	sub-YT084/sub-YT084_ses-20191206T172310_behavior.nwb	sub-YT084/sub-YT084_ses-20191208T154029_behavior.nwb	sub-YT084/sub-YT084_ses-20191209T135413_behavior.nwb	sub-YT084/sub-YT084_ses-20191211T130525_behavior.nwb	sub-YT084/sub-YT084_ses-20191219T162321_behavior.nwb	sub-YT084/sub-YT084_ses-20191231T164249_behavior.nwb	sub-YT084/sub-YT084_ses-20200103T145308_behavior.nwb	sub-YT084/sub-YT084_ses-20200124T170120_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200129T164212_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200201T173759_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200202T162019_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200203T174908_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200206T153648_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200207T153525_behavior+ecephys.nwb	sub-YT084/sub-YT084_ses-20200210T162740_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20191205T151455_behavior.nwb	sub-YT085/sub-YT085_ses-20191207T163927_behavior.nwb	sub-YT085/sub-YT085_ses-20191211T153227_behavior.nwb	sub-YT085/sub-YT085_ses-20191212T155508_behavior.nwb	sub-YT085/sub-YT085_ses-20191213T133401_behavior.nwb	sub-YT085/sub-YT085_ses-20191215T155912_behavior.nwb	sub-YT085/sub-YT085_ses-20191216T114842_behavior.nwb	sub-YT085/sub-YT085_ses-20191218T125311_behavior.nwb	sub-YT085/sub-YT085_ses-20191222T160226_behavior.nwb	sub-YT085/sub-YT085_ses-20191226T131922_behavior.nwb	sub-YT085/sub-YT085_ses-20191231T114108_behavior.nwb	sub-YT085/sub-YT085_ses-20200103T170555_behavior.nwb	sub-YT085/sub-YT085_ses-20200108T161713_behavior.nwb	sub-YT085/sub-YT085_ses-20200308T133255_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200310T113706_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200311T154301_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200312T121834_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200313T134901_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200315T171107_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200316T151037_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200320T152423_behavior+ecephys.nwb	sub-YT085/sub-YT085_ses-20200322T133303_behavior+ecephys.nwb	sub-YT086/sub-YT086_ses-20191205T162656_behavior.nwb	sub-YT086/sub-YT086_ses-20191206T143744_behavior.nwb	sub-YT086/sub-YT086_ses-20191208T174740_behavior.nwb	sub-YT086/sub-YT086_ses-20191209T162152_behavior.nwb	sub-YT086/sub-YT086_ses-20191211T185630_behavior.nwb	sub-YT086/sub-YT086_ses-20191212T143730_behavior.nwb	sub-YT086/sub-YT086_ses-20191213T143816_behavior.nwb	sub-YT086/sub-YT086_ses-20191217T154636_behavior.nwb	sub-YT086/sub-YT086_ses-20191218T140610_behavior.nwb	sub-YT086/sub-YT086_ses-20191231T150132_behavior.nwb	sub-YT086/sub-YT086_ses-20200103T183012_behavior.nwb	sub-YT086/sub-YT086_ses-20200106T174821_behavior.nwb	sub-YT086/sub-YT086_ses-20200107T152214_behavior.nwb	sub-YT086/sub-YT086_ses-20200108T171932_behavior.nwb	sub-YT086/sub-YT086_ses-20200110T155651_behavior.nwb	sub-YT086/sub-YT086_ses-20200314T181755_behavior+ecephys.nwb	sub-YT086/sub-YT086_ses-20200320T171513_behavior+ecephys.nwb	sub-YT091/sub-YT091_ses-20201124T134308_behavior.nwb	sub-YT091/sub-YT091_ses-20201126T145115_behavior.nwb	sub-YT091/sub-YT091_ses-20201127T160742_behavior.nwb	sub-YT091/sub-YT091_ses-20201203T113528_behavior.nwb	sub-YT091/sub-YT091_ses-20201205T110316_behavior.nwb	sub-YT091/sub-YT091_ses-20201206T144803_behavior.nwb	sub-YT091/sub-YT091_ses-20201207T120230_behavior.nwb	sub-YT091/sub-YT091_ses-20201208T125220_behavior.nwb	sub-YT091/sub-YT091_ses-20201209T115313_behavior.nwb	sub-YT091/sub-YT091_ses-20201211T135920_behavior.nwb	sub-YT092/sub-YT092_ses-20201126T135531_behavior.nwb	sub-YT092/sub-YT092_ses-20201128T131219_behavior.nwb	sub-YT092/sub-YT092_ses-20201209T132710_behavior.nwb	sub-YT092/sub-YT092_ses-20201211T153536_behavior.nwb	sub-YT092/sub-YT092_ses-20201212T131606_behavior.nwb	sub-YT092/sub-YT092_ses-20201214T112243_behavior.nwb	sub-YT093/sub-YT093_ses-20210102T122742_behavior.nwb	sub-YT093/sub-YT093_ses-20210103T142711_behavior.nwb	sub-YT093/sub-YT093_ses-20210104T111914_behavior.nwb	sub-YT093/sub-YT093_ses-20210106T125653_behavior.nwb	sub-YT094/sub-YT094_ses-20201228T130552_behavior.nwb	sub-YT094/sub-YT094_ses-20201231T125158_behavior.nwb	sub-YT094/sub-YT094_ses-20210102T141525_behavior.nwb	sub-YT094/sub-YT094_ses-20210103T165555_behavior.nwb	sub-YT095/sub-YT095_ses-20201230T144448_behavior.nwb	sub-YT095/sub-YT095_ses-20201231T113656_behavior.nwb	sub-YT095/sub-YT095_ses-20210106T155044_behavior.nwb	sub-YT095/sub-YT095_ses-20210108T161504_behavior.nwb	sub-YT095/sub-YT095_ses-20210116T150635_behavior.nwb
2024-04-15	294190936	339880218	223943388	226585700	242529502	258046150	262243888	328983050	411759848	326936057	289819438	356525384	714536358	283539643	297782518	267333066	212342585	167616512	220129756	68610234	72788672	44348602	57786246	52782794	19097946	44336684	50047966	34022406	51040048	49700864	25165824	18220365	18226849	19147075	52377792	207209434	369098752	327776255	14345549	19319231	19039580	16777216	16777216	10352181	25256164	15191209	9594377	11185112	9460299	419318914	427819008	461373440	28442892	25807089	16777216	13485510	9971098	10174651	10062329	8388608	12579484	8509570	10416716	428338216	309935447	409766720	400342771	8388608	24986574	18815588	16999537	21923361	21073547	8860752	4473964	1074125	8388608	12963949	16777216	9609836	8388608	11955268	15553772	16777216	159383552	20936887	8388608	27735548	8388608	0	0	0	0	0	0	16777216	16777216	16777216	16777216	16777216	25165824	24294744	19760678	284029174	304936709	184549376	226492416	204161601	187866736	318767104	389528063	27512117	7721510	16777216	23108629	24681989	25165824	19433405	16777216	12768240	25033580	16777216	16777216	16777216	134217728	216480520	209715200	251658240	193898160	227288228	153051136	134156774	167772160	4462261	8388608	20688675	16777216	2645754	17377942	16777216	25165824	22106080	16777216	16777216	16369937	8256804	4195886	25165824	230029090	213404086	16079077	10348636	9804985	19158480	16777216	16777216	25165824	16777216	8388608	8388608	8388608	8388608	16777216	13657457	12827484	8388608	26649623	5420065	11412136	9287195	8388608	16777216	11799936	27951385	26816124	12965000	11676345	16777216	16777216
2024-04-22	0	0	0	0	0	0	0	970473162	0	0	217070382	78329737	0	0	105776742	0	0	0	0	0	0	0	0	0	43888178	0	0	0	0	0	42502136	42068657	9236628	44019367	0	0	110592000	85169172	30681665	35598115	34769572	0	7402404	6616308	71795144	30716401	27138253	0	6354276	86183192	129169079	172157191	6092244	6419784	35239216	0	27772314	0	6747324	21955168	30278300	32714018	40881316	61440000	292907972	145228132	108674803	26294477	32376914	19839588	25041169	22640161	21687947	6223260	0	18875341	22441742	30662765	28416835	0	131016	26010668	7074864	20832223	89888256	131016	0	38885772	27398937	3668448	0	41189999	0	34538122	6681816	6747324	31867648	28162647	43409630	9629676	7074864	0	0	47275158	35993349	70907152	79801133	42291200	0	67628924	187251199	0	0	0	0	0	0	0	0	0	0	0	0	0	73886572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194217318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-04-29	31506432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608295564	6419784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105410036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37677262	0	0	0	0	0	98116256	128582984	126073343	7533420	16826918	31765719	48576554	35425917	38216132	6419784	33009986	29448448	9891708	38599145	44198080	29033632	92677476	114331756	110230096	122617451	387061568	95623520	78643200	52428800	117992948	29232125	6550800	36938747	32047017	20995834	0	30097185	28807569	27019740	4389036	40634836	0	26213668	7271388	37590151	207108782	237075746	0	0	0	35080900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-05-06	0	22813565	0	42930176	0	0	0	0	0	0	0	0	61501440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415031296	0	0	0	0	0	0	0	0	0	0	0	0	0	98185112	0	0	117195264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36728832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40284160	0	0	0	0	0	0	0	0	33759030	0	0	0	0	0	6550800	0	0	0	0	102108886	0	26467748	6616308	0	0	26020460	28006336	36005388	63123340	30865404	26383520	33112186	6616308	23684269	131016	0	51026159	31634465	32901464	35632667	7533420	37063422	29494656	2161764	0	31303952	36118557	41034607	0
2024-05-13	31443840	0	44348916	0	0	43300788	142991360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126570496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21012480	53851380	58556518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105020646	128704998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-05-20	0	0	312865328	0	0	0	0	0	0	0	0	0	0	242129903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63041536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47976448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70598656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-05-27	16860516	0	0	0	354573026	0	390256798	0	679626488	0	509467438	536364937	0	433522875	85463040	402028261	546662064	911466118	306957550	0	0	0	0	35292005	0	0	0	0	0	31285248	7860960	34997581	0	0	26636830	284248346	0	411662335	0	27707839	27428188	24187798	20446849	18740789	33644772	23579817	17982985	19573720	17848907	519982210	531601079	575101191	28442892	25807089	27897832	21874118	26748314	26951867	26839545	21340768	29356700	25286786	27193932	545778728	402210135	401239208	594214415	20545625	0	18815588	0	21923361	0	0	0	0	0	0	0	26387052	0	20343876	23942380	19705823	0	29325495	30130930	36124156	26039121	28321316	29858407	32992523	31300524	29366778	23722062	0	22818568	0	17376799	0	25587080	32683352	28149286	351138038	346879749	0	0	413876801	388595312	0	473414143	0	0	29410519	23108629	24681989	0	19433405	30654786	0	33422188	0	0	23157182	343808876	384252680	0	414844295	0	361505956	0	318706150	663493200	21239477	22600951	29077283	0	19422970	25766550	21645757	25204013	22106080	38128351	35328184	0	25034020	20973102	0	381024034	0	24467685	18737244	18193593	0	21861920	24185452	27088832	28930244	26516826	23069448	0	0	0	22046065	21216092	15870406	43426839	0	26677588	34453019	18077790	0	0	36339993	0	29742216	0	0	0
2024-06-03	0	0	0	0	0	0	0	0	0	0	0	0	73064448	26918304	0	0	0	98786064	0	0	0	0	0	0	0	0	0	0	0	0	0	28364964	0	0	0	82078992	0	458747902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61721640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34668664	0	0	0	0	0	0	0	0	0	0	11856948	0	0	0	0	0	0	0	0	0	179085312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13822188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-06-10	0	0	0	0	0	139502220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23517372	0	0	24631008	0	0	0	0	0	0	0	0	0	0	20438496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40591564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-07-08	522694488	547398220	52428800	154053439	41767262	135262542	118544542	78643200	177691936	171611977	119144448	103675320	92164129	108789167	111935488	76835549	111866956	26214400	59569172	41025536	7009356	35058297	6747324	36733797	43867642	33274740	33987186	25600515	47631784	38360392	36306944	1357	43389705	7009356	36464094	78858522	127189902	49542304	10415772	35765883	39055144	26153878	26670501	27126429	39148396	31899837	27482261	0	23155559	81263520	177286510	117397711	3078876	5240640	35169892	23446982	28714394	6943848	33194213	50477884	29749916	6550800	28373580	95997364	108818254	153878528	114733915	0	6681816	24711700	18703473	6419784	28869503	0	28588468	27088865	30507754	30920813	0	27828844	0	29057000	6616308	21016543	0	0	0	0	0	6354276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6550800	0	0	0	81261728	6812832	37992506	43854604	33900641	0	0	6681816	32611244	36507486	31649202	6419784	38803248	0	18949663	6419784	0	0	29066790	81526784	116061957	92521580	160270757	129270914	92839536	141686480	169044126	33277661	3275400	7205880	0	26123781	6747324	0	31572290	0	41349216	38599145	0	25581650	113906236	107674444	28180480	168358932	81569456	15604204	91218882	124913370	78643200	22812341	30200327	32222171	24972153	0	0	23742909	26645805	29771076	38521567	7140372	34588945	6223260	28179990	37486592	109311778	149700350	33443233	5437164	25989941	7991976	23696928	5633688	7074864	29585604	34640546	28834656	0	0	0	5175132	25016004	23993846	12097607	6223260	0	0	0	34901658	0	0	0	38771864	0	0	0
2024-07-22	0	11332884	0	0	9957216	14149728	11267376	0	458556	11660424	6616308	0	11529408	11791440	19783416	10088232	12708552	4389036	0	11987964	9957216	0	12643044	11005344	9957216	12184488	0	12381012	0	0	6616308	0	12577536	8843580	11660424	0	10022724	12708552	0	0	11594916	10022724	10022724	6616308	0	10022724	0	0	11791440	6092244	9629676	6616308	12577536	8843580	9564168	11791440	0	11332884	5764704	0	10022724	0	10088232	0	0	0	0	10022724	12774060	12184488	0	0	9302136	10481280	13167108	8843580	0	12118980	6419784	10481280	0	9629676	2882352	0	10022724	14542776	0	0	10022724	0	12643044	0	0	8712564	0	10022724	0	0	17376799	0	8843580	11987964	10022724	0	9957216	10088232	11529408	0	0	9367644	0	10415772	0	6878340	10022724	10415772	11529408	0	20438496	10088232	0	0	0	12315504	8843580	10153740	12708552	12643044	5437164	0	9957216	0	0	0	11660424	0	8057484	0	0	0	6616308	0	0	6878340	12905076	10022724	0	10481280	0	0	10088232	0	12381012	6616308	11987964	7205880	9957216	10022724	12708552	12184488	8712564	0	0	0	11660424	12118980	10546788	12512028	44954936	10088232	36289854	0	46395720	50752257	43656160	0	46206789	47716423	26243426
