asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Temp-pref-F32-B32-6dpf-20-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-20-unsorted-nac_ses-20230712T153100_behavior.nwb	242225724	412	44	23
sub-Temp-pref-F32-B32-6dpf-17-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-17-unsorted-nac_ses-20230712T133000_behavior.nwb	262968730	345	45	23
sub-Temp-pref-F32-B32-5dpf-05-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-05-unsorted-nac_ses-20230711T140600_behavior.nwb	205859688	199	31	14
sub-Temp-pref-F32-B32-5dpf-02-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-02-unsorted-nac_ses-20230711T122700_behavior.nwb	209342859	171	24	15
sub-Temp-pref-F32-B32-5dpf-04-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-04-unsorted-nac_ses-20230711T133200_behavior.nwb	241937921	233	28	16
sub-Temp-pref-F32-B32-6dpf-12-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-12-unsorted-nac_ses-20230712T104500_behavior.nwb	196689593	185	25	12
sub-Temp-pref-F32-B32-6dpf-11-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-11-unsorted-nac_ses-20230712T101300_behavior.nwb	173461238	253	26	14
sub-Temp-pref-F32-B32-6dpf-16-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-16-unsorted-nac_ses-20230712T125900_behavior.nwb	162667788	143	22	10
sub-Temp-pref-F32-B32-5dpf-01-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-01-unsorted-nac_ses-20230711T115100_behavior.nwb	314644547	374	41	28
sub-Temp-pref-F32-B32-5dpf-09-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-09-unsorted-nac_ses-20230711T161900_behavior.nwb	148895534	211	22	15
sub-Temp-pref-F32-B32-5dpf-10-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-10-unsorted-nac_ses-20230711T165300_behavior.nwb	208740483	320	31	23
sub-Temp-pref-F32-B32-6dpf-14-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-14-unsorted-nac_ses-20230712T115300_behavior.nwb	168294892	193	23	11
sub-Temp-pref-F32-B32-5dpf-08-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-08-unsorted-nac_ses-20230711T154400_behavior.nwb	196924883	403	33	27
sub-Temp-pref-F32-B32-6dpf-18-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-18-unsorted-nac_ses-20230712T142400_behavior.nwb	183903129	359	30	24
sub-Temp-pref-F32-B32-5dpf-07-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-07-unsorted-nac_ses-20230711T151200_behavior.nwb	135951331	181	18	14
sub-Temp-pref-F32-B32-5dpf-06-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-06-unsorted-nac_ses-20230711T143800_behavior.nwb	171819244	197	25	17
sub-Temp-pref-F32-B32-6dpf-15-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-15-unsorted-nac_ses-20230712T122600_behavior.nwb	206960817	207	31	14
sub-Temp-pref-F32-B32-6dpf-19-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-19-unsorted-nac_ses-20230712T145800_behavior.nwb	164175584	180	22	14
sub-Temp-pref-F32-B32-6dpf-13-unsorted-nac/sub-Temp-pref-F32-B32-6dpf-13-unsorted-nac_ses-20230712T112100_behavior.nwb	154083340	219	21	13
sub-Temp-pref-F32-B32-5dpf-03-unsorted-nac/sub-Temp-pref-F32-B32-5dpf-03-unsorted-nac_ses-20230711T130000_behavior.nwb	239360149	229	28	16
