date	bytes_sent	number_of_requests	number_of_downloads
2024-08-26	40184056	<50	<50
2024-08-27	13971056	<50	<50
2024-09-04	23676040	<50	<50
2024-09-07	11627860	<50	<50
2024-09-20	14233088	<50	<50
2024-10-09	4698108	<50	<50
2024-10-15	11627860	<50	<50
2024-10-21	22698712	<50	<50
2024-10-29	23676040	<50	<50
2024-12-03	11627860	<50	<50
2025-02-11	70199672	<50	<50
2025-02-12	11424952	<50	<50
2025-03-02	17228604	<50	<50
2025-08-01	12048180	<50	<50
2025-08-12	11627860	<50	<50
2025-08-18	12048180	<50	<50
2025-08-19	66021860	840	<50
2025-08-25	7854000	820	<50
2025-09-12	12048180	<50	<50
2025-09-18	11627860	<50	<50
2025-09-30	3050462184	260	<50
2025-10-03	11136360	<50	<50
2025-10-08	17339068	<50	<50
2025-12-16	16508016	<50	<50
2025-12-18	47352080	<50	<50
2025-12-19	12970584	<50	<50
2025-12-25	11627860	<50	<50
2026-01-18	34883580	<50	<50
2026-02-03	12048180	<50	<50
2026-02-20	25331212	<50	<50
2026-02-27	4425356	<50	<50
2026-03-08	4501584	<50	<50
2026-03-19	21650584	<50	<50
2026-03-26	15973760	<50	<50
2026-03-29	39035716	<50	<50
2026-03-30	9029912	<50	<50
2026-04-04	11627860	<50	<50
2026-04-10	9160928	<50	<50
2026-04-14	12048180	<50	<50
2026-04-16	14904180	300	<50
2026-04-17	12048180	<50	<50
2026-04-18	11627860	<50	<50
2026-04-21	14706736	<50	<50
2026-04-22	13065380	160	<50
2026-04-24	25113560	160	<50
2026-04-28	23676040	<50	<50
2026-05-01	11627860	<50	<50
2026-05-02	11627860	<50	<50
2026-05-11	5109624	<50	<50
2026-05-12	11627860	<50	<50
2026-05-18	6550800	<50	<50
2026-05-19	11627860	<50	<50
