week_start	sub-10073/sub-10073_ses-17010302_behavior+ecephys.nwb	sub-10697/sub-10697_ses-02030402_behavior+ecephys.nwb	sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-07070402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-07070407_behavior+ecephys.nwb	sub-10704/sub-10704_ses-08070402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-20060402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-20070402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-23060402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-25060402_behavior+ecephys.nwb	sub-10704/sub-10704_ses-26060402_behavior+ecephys.nwb	sub-10884/sub-10884_ses-01080402_behavior+ecephys.nwb	sub-10884/sub-10884_ses-02080405_behavior+ecephys.nwb	sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb	sub-10884/sub-10884_ses-03080405_behavior+ecephys.nwb	sub-10884/sub-10884_ses-03080409_behavior+ecephys.nwb	sub-10884/sub-10884_ses-04080402_behavior+ecephys.nwb	sub-10884/sub-10884_ses-05080401_behavior+ecephys.nwb	sub-10884/sub-10884_ses-08070402_behavior+ecephys.nwb	sub-10884/sub-10884_ses-08070405_behavior+ecephys.nwb	sub-10884/sub-10884_ses-09080404_behavior+ecephys.nwb	sub-10884/sub-10884_ses-13070402_behavior+ecephys.nwb	sub-10884/sub-10884_ses-14070405_behavior+ecephys.nwb	sub-10884/sub-10884_ses-16070401_behavior+ecephys.nwb	sub-10884/sub-10884_ses-19070401_behavior+ecephys.nwb	sub-10884/sub-10884_ses-21070405_behavior+ecephys.nwb	sub-10884/sub-10884_ses-24070401_behavior+ecephys.nwb	sub-10884/sub-10884_ses-31070404_behavior+ecephys.nwb	sub-10938/sub-10938_ses-08100401_behavior+ecephys.nwb	sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb	sub-10938/sub-10938_ses-12100410_behavior+ecephys.nwb	sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb	sub-10962/sub-10962_ses-28110402_behavior+ecephys.nwb	sub-10962/sub-10962_ses-28110406_behavior+ecephys.nwb	sub-10962/sub-10962_ses-29110404_behavior+ecephys.nwb	sub-11016/sub-11016_ses-02020502_behavior+ecephys.nwb	sub-11016/sub-11016_ses-25010501_behavior+ecephys.nwb	sub-11016/sub-11016_ses-28010501_behavior+ecephys.nwb	sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb	sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb	sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb	sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb	sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb	sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb	sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb	sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb	sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb	sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb	sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb	sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb	sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb	sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb	sub-11084/sub-11084_ses-09030503_behavior+ecephys.nwb	sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb	sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb	sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb	sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb	sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb	sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-08040501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb	sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb	sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb	sub-11138/sub-11138_ses-15040504_behavior+ecephys.nwb	sub-11138/sub-11138_ses-19040502_behavior+ecephys.nwb	sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb	sub-11138/sub-11138_ses-25040501_behavior+ecephys.nwb	sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-03060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-04070501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-06070501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-07070501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-08070504_behavior+ecephys.nwb	sub-11207/sub-11207_ses-09060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-09070501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-09070505_behavior+ecephys.nwb	sub-11207/sub-11207_ses-10070501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-10070503_behavior+ecephys.nwb	sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-11060502_behavior+ecephys.nwb	sub-11207/sub-11207_ses-11060503_behavior+ecephys.nwb	sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-16060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-17060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-18060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-20060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-21060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-21060503_behavior+ecephys.nwb	sub-11207/sub-11207_ses-23060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-24060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-27060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-27060504_behavior+ecephys.nwb	sub-11207/sub-11207_ses-30060501_behavior+ecephys.nwb	sub-11207/sub-11207_ses-30060503_behavior+ecephys.nwb	sub-11265/sub-11265_ses-01020602_behavior+ecephys.nwb	sub-11265/sub-11265_ses-02020601_behavior+ecephys.nwb	sub-11265/sub-11265_ses-03020601_behavior+ecephys.nwb	sub-11265/sub-11265_ses-06020601_behavior+ecephys.nwb	sub-11265/sub-11265_ses-07020602_behavior+ecephys.nwb	sub-11265/sub-11265_ses-09020601_behavior+ecephys.nwb	sub-11265/sub-11265_ses-13020601_behavior+ecephys.nwb	sub-11265/sub-11265_ses-16030601_behavior+ecephys.nwb	sub-11265/sub-11265_ses-16030604_behavior+ecephys.nwb	sub-11265/sub-11265_ses-31010601_behavior+ecephys.nwb	sub-11278/sub-11278_ses-30080505_behavior+ecephys.nwb	sub-11278/sub-11278_ses-31080502_behavior+ecephys.nwb	sub-11340/sub-11340_ses-01120501_behavior+ecephys.nwb	sub-11340/sub-11340_ses-22110501_behavior+ecephys.nwb	sub-11340/sub-11340_ses-25110501_behavior+ecephys.nwb	sub-11343/sub-11343_ses-08120502_behavior+ecephys.nwb
2023-09-11	71272559	15181436	10929406	15566809	16625658	15980253	16076110	12258354	15836301	16198151	14829605	15306519	15360113	15714750	15808701	15911588	16016298	15793646	15811549	15806199	15581790	15543155	15679882	3768837	3767298	3747458	3746056	14954335	16045819	15698736	17050972	17059369	15844550	15702428	15723396	15442474	16238233	8388608	15262030	12406059	15987371	15184558	15784681	8978354	16582002	16777216	16777216	15590566	15989691	15682901	15945309	16777216	8390650	16777216	8388608	16777216	15844775	16777216	15518483	15925193	16777216	16570889	16555896	15618057	16673599	16777216	16651972	16632060	16742359	16777216	16247544	16286839	15498458	15373486	16290002	64472169	15834630	16000240	16668948	14899896	16881249	16573039	15960098	16707306	15971752	16694902	14967096	14867111	16198286	15578141	15789459	16777216	16708558	7250053	8388608	6998530	8388608	8424299	7531497	8149499	7123921	8116236	9506517	9607834	9539225	9560049	9744734	9289012	16777216	16777216	16777216	16777216	16777216	15803366	16777216	16777216	16486362	53748556
2023-09-18	70873452	0	459792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23189832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-09-25	83319816	0	445752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3747458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-09	0	0	384872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-16	0	0	338032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15543155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8182281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-23	270789402	27931236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3747458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8390650	0	0	0	0	0	0	0	0	0	0	8388608	0	0	0	8388608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9539225	0	0	0	0	0	8388608	0	0	0	16777216	0	0	0
2023-10-30	0	0	268352	0	0	0	0	0	0	0	0	0	0	35837926	0	0	0	0	0	0	0	0	0	3768837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41712526	0	0	0	0	0	0	8388608	0	0	0	0	0	0	8733604	16800255	0	0	0	0	0	0	0	0	0	0	0	0	0	12805895	0	0	0	0	7901394	0	0	0	0	0	0	0	0	0	0	0	14967096	0	0	0	0	16994403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-11-06	78459340	0	125496	0	0	0	0	0	0	0	0	0	0	0	0	15911588	0	0	0	0	0	15543155	0	0	0	0	0	0	0	0	0	0	0	15702428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16742359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-11-13	114564747	0	10929406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3747458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-11-20	67803525	0	25532484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-11-27	0	0	409600	0	105213605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-12-04	0	0	167035376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-12-11	10414977	9938556	21858812	10323929	11382778	10737373	10833230	7015474	10593421	10955271	9586725	10063639	10117233	10471870	10565821	10668708	10773418	10550766	10568669	10563319	10338910	10300275	10437002	3768837	3767298	7494916	3746056	9711455	5242880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7279822	1990935	10560486	11549345	11598926	11243482	12101887
