region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	10678201771	1543	625	356
GitHub	244108341913	75740	3854	18161
USA/NY	11317521725	28721	517	436
DEU/NW	1863054410	118	118	0
CHN	6292085734	756	188	135
VPN	14800134769	8559	1193	440
CAN/ON	1452720859	110	88	1
CAN/QC	1872982831	1608	29	130
SGP	29990759125	2223	1902	1
CHE/ZH	2228688132	140	140	0
AWS/ap-southeast-1	1640463695	288	288	0
USA/AZ	1910734290	128	120	1
HKG/KKC	265763340	38	0	16
GBR/SCT	3944693319	2241	20	63
USA/OH	1873469387	120	118	1
USA	3112559738	538	159	47
NOR/50	2075720664	174	118	8
USA/MA	2896676320	1513	145	298
GCP/us-central1	783077546	67	54	4
PRT	2503173469	594	141	20
USA/DC	7781570764	12032	3158	270
USA/CA	1947471951	4523	389	388
THA/84	1863054410	118	118	0
TUR/34	1265946088	84	84	0
GBR/ENG	2390676633	365	263	11
AWS/us-east-2	43580061108	8662	184	2370
CHN/BJ	160814926	567	116	121
USA/GA	1804056614	5088	2	118
ESP/NC	430860526	31	31	0
KOR/27	2268864496	695	230	108
JPN/13	2353190265	396	153	10
HKG/NKT	1878712267	119	119	0
USA/NH	21534647712	34486	4103	3590
USA/VT	1150894867	1790	216	116
BRA/PR	5699196	1	1	0
FRA/NAQ	1637700	1	1	0
BRA/SP	5306148	4	4	0
USA/IL	1073941069	399	67	42
MEX/CMX	254857625	1536	114	82
ITA/25	63095751	16	2	3
GCP/us-east1	244788687	78	2	11
NLD	603414208	38	36	1
HKG	121609265	14	6	3
IRN	758619413	48	48	0
USA/VA	1220373232	2071	46	41
SWE/AB	1225318367	2580	82	11
POL/30	500877435	33	11	20
USA/AL	1768716	1	1	0
THA/13	15721920	1	1	0
CHE/VD	32535883	45	8	9
VNM/68	11267376	1	1	0
PAK/PB	16704540	4	4	0
SAU/01	12512028	2	2	0
IRQ/BG	15197856	3	3	0
ARG	1441176	1	1	0
ETH/AA	2227272	2	2	0
AWS/us-west-2	1816216716	417	6	10
USA/WA	33789069	1316	2	7
KAZ/19	8778072	1	1	0
AZE/YE	6419784	1	1	0
IND/KA	34788721	2	2	0
BRA/PB	5044116	1	1	0
VNM/SG	32477275	7	7	0
VNM	1899732	2	2	0
BRA/MG	29020044	5	5	0
VNM/37	2620320	2	2	0
USA/MD	355624081	5555	8	19
ZAF/GP	110647852	22	1	3
USA/PA	4596620836	19455	297	44
MEX/YUC	12742053	159	1	3
BEL/BRU	43891328	1962	0	2
PRT/11	598607738	1369	19	12
USA/DE	24936917	10	1	1
GCP/us-west3	52316255	19	2	6
USA/NM	55220048	845	1	5
AUT/9	47753052	39	2	2
KOR/41	43692421	12	3	1
MEX/OAX	137803966	1376	1	3
DEU/BW	112927239	73	5	6
USA/TX	332325181	1088	15	17
USA/NJ	381878201	842	5	16
bogon	1059968270	490	4	4
HUN/BU	309315871	62	22	7
IND	109501522	67	3	1
GCP/asia-east1	93918942	783	0	7
AUT	41004743	30	3	3
PRT/06	41690299	13	2	2
CAN/BC	106000688	50	1	2
USA/NV	10414977	2	0	1
MEX/ROO	290784	4	0	1
ITA	32730628	14	2	1
NLD/ZH	16902509	4	1	1
DEU/BY	26587263	2	2	0
USA/LA	812258	102	0	3
BRA/PA	132076055	10	10	0
GCP/us-west1	224688692	142	11	5
TWN/TXG	23779404	2	2	0
GCP/us-west4	110194198	39	0	6
USA/SC	10414977	2	0	1
TUR/06	15657857	1	1	0
CAN	31244931	6	0	3
CHN/ZJ	88227841	7	5	1
FRA/IDF	315575943	95	12	9
USA/FL	36510550	180	0	3
GCP/us-east4	123286942	66	5	6
USA/IN	70688912	5	5	0
GCP/asia-southeast1	10414977	2	0	1
CHE/FR	71178051	68	7	3
ARG/B	21097481	8	3	1
USA/TN	46248185	9	1	4
AWS/eu-west-1	25200567	445	0	20
TUR/31	1048128	1	1	0
IND/KL	3864972	2	2	0
ESP	10414977	2	0	1
VNM/HN	71600244	9	9	0
SYC	3930480	2	2	0
USA/NC	130574942	40	9	5
IND/MH	3839777	10	3	1
DEU/HE	15657857	1	1	0
JPN/28	15657857	1	1	0
FRA/NOR	192351615	50	0	6
BRA/RJ	5568180	1	1	0
IDN/JI	1048128	1	1	0
BLR/HM	3602940	1	1	0
VNM/63	1048128	1	1	0
AUS/NSW	10939836	2	2	0
VNM/54	10350264	1	1	0
IRQ	5961228	3	3	0
BGD	33212556	5	5	0
CHL/RM	27662263	6	6	0
CHL/CO	1506684	1	1	0
ESP/PV	1375668	1	1	0
