region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	3240145008	647	0	63
CHN	14344266888	1397	1	159
AWS/us-east-1	11203123972	1437	355	163
GitHub	17239153468	90645	1504	1196
VPN	13464548936	1909	710	33
USA/DC	1216221528	163	163	0
USA/MA	18447576132	619	163	179
AWS/ap-southeast-1	1890953928	359	359	0
GCP/us-west1	50618596	1	1	0
AWS/us-east-2	1493749268	30	30	0
AWS/ap-south-1	15066840	1	1	0
USA/NY	8455474256	164	164	0
MEX/CMX	228754532	1173	72	51
JOR/AM	36946512	2	2	0
PER/LMA	50506668	2	2	0
IDN	14018712	2	2	0
BRA/SP	20110956	3	3	0
CHL/RM	9433152	2	2	0
BOL	7140372	1	1	0
VNM/SG	111756648	9	9	0
IDN/ST	1113636	1	1	0
NGA/OY	1048128	1	1	0
QAT/DA	7664436	1	1	0
USA/MD	45119860	38	10	5
USA/CA	15419208	9	3	3
CHN/SH	135909512	13	2	2
DEU/NW	31992080	186	3	3
USA/WA	961258240	955	2	26
GCP/us-central1	259499688	5	5	0
VNM/HN	129705840	14	14	0
VNM/37	1048128	1	1	0
CHN/GD	27272816	8	1	1
HKG/NKT	4127004	1	1	0
CHE/VD	597323728	695	24	8
FRA/IDF	5900208	12	3	3
CHN/GS	201138180	5	5	0
CRI/SJ	2358288	2	2	0
ALB/03	19324860	1	1	0
UZB/TK	11070852	3	3	0
KEN/30	50244636	3	3	0
VNM/44	917112	1	1	0
IRQ/BG	11529408	4	4	0
BRA/GO	20569512	2	2	0
COL/ANT	2358288	1	1	0
MEX/PUE	31050792	1	1	0
ARG/F	2292780	1	1	0
VNM	21028068	2	2	0
IDN/YO	49917096	7	7	0
IND/GJ	8516040	1	1	0
VNM/22	45957968	2	2	0
ESP	4061496	1	1	0
CHL/LI	4978608	1	1	0
USA/CT	70475732	3	3	0
TWN/HSZ	13625664	1	1	0
ARG/B	28495980	3	3	0
CRI/G	7598928	1	1	0
IND/KL	17294112	1	1	0
COL/DC	21028068	4	4	0
HKG	27054804	4	4	0
ARG/C	5306148	1	1	0
IRQ/NA	3668448	1	1	0
DEU/NI	12905076	1	1	0
COG/BZV	5895720	1	1	0
DOM/25	2161764	1	1	0
IDN/JB	24106944	2	2	0
KAZ/55	1703208	1	1	0
PAK/PB	27382344	7	7	0
ZAF/GP	4389036	2	2	0
AZE/BA	18997320	2	2	0
IRQ/AR	13691172	1	1	0
BGR/14	10415772	1	1	0
LBN/BA	1244652	1	1	0
SGP	37208544	4	4	0
AWS/us-west-2	57057588	282	6	2
JPN/13	19394416	52	1	1
USA/IL	30436516	120	2	2
CHE/ZH	8581548	1	1	0
MYS/10	3340908	3	3	0
BRA/BA	10677804	2	2	0
COL	1703208	1	1	0
BGD	31181808	5	5	0
GEO/TB	21552132	2	2	0
JAM/01	26334216	1	1	0
EST/37	44469056	1	1	0
MYS/05	1375668	1	1	0
GBR/ENG	18080208	3	3	0
UKR/46	5437164	1	1	0
DEU/BW	9367644	1	1	0
PAK/IS	1113636	1	1	0
NPL	16901064	3	3	0
ARG/E	1244652	1	1	0
GTM/01	1375668	1	1	0
BRA/RS	4127004	2	2	0
RUS/KDA	11791440	1	1	0
ESP/AN	9957216	1	1	0
IDN/JK	14870316	2	2	0
KEN/17	3668448	1	1	0
BRA/MG	12577536	2	2	0
ARM/ER	10743312	1	1	0
FRA/PAC	40221912	1	1	0
THA/10	24565500	1	1	0
DZA/23	1703208	1	1	0
USA/VA	1113636	1	1	0
PAK	1244652	1	1	0
MNE/16	14411760	1	1	0
SYR	2423796	1	1	0
ARE/AZ	6026736	1	1	0
BHR/13	12577536	1	1	0
VNM/69	8581548	1	1	0
PER/JUN	12643044	1	1	0
BOL/C	3406416	1	1	0
PAK/SD	1113636	1	1	0
IRQ/NI	1113636	1	1	0
ARE/DU	917112	1	1	0
MEX/JAL	9564168	1	1	0
BGD/C	917112	1	1	0
VEN/V	5044116	1	1	0
BRA/RJ	7533420	1	1	0
DEU/SN	11463900	1	1	0
VNM/HP	11267376	1	1	0
TUN/11	13691172	1	1	0
IND/MH	6026736	1	1	0
CHL/NB	2358288	1	1	0
SEN/DK	3668448	1	1	0
MEX/MEX	11267376	1	1	0
DOM/32	11136360	1	1	0
NGA/RI	4258020	1	1	0
EGY/C	12839568	1	1	0
COL/VAC	1310160	1	1	0
BLR/HR	12184488	1	1	0
ITA	10153740	1	1	0
NPL/P3	1113636	1	1	0
MAR/07	917112	1	1	0
IND	9760692	1	1	0
VNM/DN	7467912	1	1	0
AGO/LUA	3668448	1	1	0
BRA/PA	5699196	1	1	0
