asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-2023-04-28/sub-2023-04-28_ses-20230428T122513_ecephys.nwb	23729349266	748	54	27
sub-2021-12-14/sub-2021-12-14_ses-20211214T130223_ecephys.nwb	1564140504	593	67	27
sub-2021-11-29/sub-2021-11-29_ses-20211129T125113_ecephys.nwb	1971256047	603	68	30
sub-2023-05-08/sub-2023-05-08_ses-20230508T120132_ecephys.nwb	26563034616	852	51	28
sub-2023-05-05/sub-2023-05-05_ses-20230505T113505_ecephys.nwb	33042818690	920	55	30
sub-2023-08-01/sub-2023-08-01_ses-20230801T123418_ecephys.nwb	25427012524	869	51	36
sub-2023-08-08/sub-2023-08-08_ses-20230808T115323_ecephys.nwb	25561148444	779	48	28
sub-2021-12-07/sub-2021-12-07_ses-20211207T130508_ecephys.nwb	1432790031	835	84	29
sub-2021-11-30/sub-2021-11-30_ses-20211130T130033_ecephys.nwb	1436222781	721	71	30
sub-2023-05-01/sub-2023-05-01_ses-20230501T130910_ecephys.nwb	29090314177	799	43	29
sub-2021-12-06/sub-2021-12-06_ses-20211206T125036_ecephys.nwb	1626970863	871	78	31
sub-2021-12-01/sub-2021-12-01_ses-20211201T130935_ecephys.nwb	1435174785	765	74	34
sub-2023-04-27/sub-2023-04-27_ses-20230427T125350_ecephys.nwb	22134060216	714	41	28
sub-2021-12-16/sub-2021-12-16_ses-20211216T125308_ecephys.nwb	1463915313	842	80	28
sub-2023-05-04/sub-2023-05-04_ses-20230504T114738_ecephys.nwb	16552080832	643	50	30
sub-2023-03-22/sub-2023-03-22_ses-20230322T121325_ecephys.nwb	26907439316	845	47	30
sub-2023-06-07/sub-2023-06-07_ses-20230607T122751_ecephys.nwb	35675718154	1575	49	32
sub-2023-08-09/sub-2023-08-09_ses-20230809T115035_ecephys.nwb	29065709192	732	36	26
sub-2023-08-03/sub-2023-08-03_ses-20230803T121250_ecephys.nwb	28089287360	894	46	28
sub-2021-12-15/sub-2021-12-15_ses-20211215T121446_ecephys.nwb	1399878719	992	86	33
sub-2023-06-27/sub-2023-06-27_ses-20230627T121304_ecephys.nwb	31455609304	847	39	28
sub-2021-12-17/sub-2021-12-17_ses-20211217T125429_ecephys.nwb	1512153398	873	83	29
