asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Dory/sub-Dory_ses-2021-05-19-001_ecephys.nwb	14472860002	1195	240	182
sub-KP/sub-KP_ses-2019-10-21-002_ecephys.nwb	2342382420	759	204	165
sub-KP/sub-KP_ses-2019-10-21-003_ecephys.nwb	1814703822	757	212	169
sub-KP/sub-KP_ses-2019-07-22-005_ecephys.nwb	1834742111	725	201	161
sub-Dory/sub-Dory_ses-2021-05-19-003_ecephys.nwb	2338366580	781	203	168
sub-Dory/sub-Dory_ses-2021-05-19-004_ecephys.nwb	1904520574	935	207	175
sub-Dory/sub-Dory_ses-2021-05-19-002_ecephys.nwb	3336558908	872	210	177
sub-KP/sub-KP_ses-2019-07-22-006_ecephys.nwb	1750858244	851	196	163
sub-Dory/sub-Dory_ses-2021-05-19-005_ecephys.nwb	1613259997	892	208	170
sub-Dory/sub-Dory_ses-2021-05-19-006_ecephys.nwb	1301142283	799	203	169
