region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	37626773647	7203	0	51
AWS/ap-southeast-1	1445171988	298	298	0
AWS/us-east-1	105161214123	12587	379	153
MEX/CMX	2446149662	912	89	221
CHN	139330690089	12604	0	155
VPN	117810875644	1709	905	181
USA/MA	257849506014	3349	159	241
USA/NC	1129858667	162	154	1
USA/OK	99920591619	2388	25	148
AWS/us-east-2	1926109271	16	16	0
USA/CA	9038238182	92	80	5
AWS/ap-south-1	69345815	1	1	0
GitHub	1336259638	2906	401	396
GCP/us-west1	411700569	2	2	0
USA/NY	203759212	36	2	3
ARE/DU	917112	1	1	0
ARE/AZ	26465232	3	3	0
PAN/8	12053472	2	2	0
USA/IL	1702823868	57	4	5
KOR/11	150395295	10	2	2
GCP/us-east1	7926468	1	1	0
ZAF/KZN	11267376	1	1	0
ISR/M	7074864	1	1	0
BRA/SP	11725932	1	1	0
ZAF/GP	3668448	1	1	0
TUR/14	6812832	1	1	0
BRA/PE	9498660	2	2	0
USA/MD	44431676	30	10	5
SGP	77742465	6	6	0
COL/BOY	4651068	1	1	0
IDN/YO	2947860	3	3	0
IRQ/BG	9105612	3	3	0
MYS/07	1113636	1	1	0
BRA/PR	3799464	1	1	0
EGY/C	3733956	2	2	0
IDN/JK	19586892	2	2	0
USA/AZ	12381012	1	1	0
IDN/KR	15066840	1	1	0
DOM/25	14084220	1	1	0
ARG/B	43955868	4	4	0
IND/KA	12249996	1	1	0
CHE/VD	2694804	9	1	1
VNM/SG	25286088	4	4	0
VNM/HN	98917080	3	3	0
KEN/30	7598928	2	2	0
SVN/061	7991976	1	1	0
VNM/68	6223260	1	1	0
CHL/RM	15918444	2	2	0
BRA/MG	17359620	3	3	0
TUR/34	6288768	1	1	0
VNM/66	6616308	1	1	0
VEN/A	4454544	2	2	0
ALB/11	18997320	1	1	0
COL/DC	1113636	1	1	0
FRA/HDF	10088232	1	1	0
BGD	2227272	2	2	0
KHM/12	15394380	1	1	0
PAK/IS	9302136	1	1	0
UZB/TK	15459888	2	2	0
PAK/SD	5568180	1	1	0
FRA/IDF	3234720	9	3	3
ARG/U	12249996	1	1	0
SYR/DI	5371656	1	1	0
BEL/BRU	12446520	1	1	0
MEX/MEX	17818176	1	1	0
IRQ/SU	13232616	1	1	0
URY/MO	17818176	1	1	0
CAN/QC	19717908	1	1	0
IDN/BT	1113636	1	1	0
IDN/JI	1113636	1	1	0
MYS/10	1113636	1	1	0
VNM	11725932	1	1	0
MYS/14	10874328	1	1	0
NPL	1113636	1	1	0
MYS/02	917112	1	1	0
CRI/SJ	7402404	1	1	0
USA/NH	77527324	15	1	1
IDN/JT	2030748	2	2	0
JAM/08	6943848	1	1	0
JOR/AM	1113636	1	1	0
PAK/PB	2030748	1	1	0
ARE/SH	12249996	1	1	0
