date	bytes_sent	number_of_requests	number_of_downloads
2024-04-26	1384688	11	1
2024-04-27	200421672	1	1
2024-05-05	79395696	6	6
2024-05-06	200421672	1	1
2024-05-09	200421672	1	1
2024-06-27	200421672	1	1
2024-07-02	200421672	1	1
2024-07-08	6419784	1	1
2024-07-09	7481000	8	1
2024-07-24	12249996	1	1
2024-08-10	200421672	1	1
2024-09-20	12001052	8	1
2024-09-25	11677992	3	0
2024-10-28	53621032	11	0
2024-11-05	7860960	1	1
2024-11-19	105993268	30	2
2024-12-04	400843344	40	1
2024-12-05	400843344	78	0
2024-12-06	221794848	43	1
2025-01-26	200421672	1	1
2025-03-02	6223260	1	1
2025-03-03	21552	4	0
2025-08-02	200421672	4	0
2025-09-09	200421672	4	0
2025-10-12	5278276	11	1
2025-10-15	5343784	11	1
2025-10-16	10622060	22	2
2025-10-26	5474800	11	1
2025-10-29	5278276	11	1
2025-11-04	10884092	22	2
2025-11-05	11211632	22	2
2025-11-06	10687568	22	2
2025-11-07	15834828	33	3
2025-11-08	10884092	22	2
2025-11-09	16227876	33	3
2025-11-10	11277140	22	2
2025-11-11	10622060	22	2
2025-11-12	11015108	22	2
2025-11-13	10491044	22	2
2025-11-14	5278276	11	1
2025-11-15	5343784	11	1
2025-11-16	5278276	11	1
2025-11-17	5671324	11	1
2025-11-18	5409292	11	1
2025-11-19	5278276	11	1
2025-11-20	5278276	11	1
2025-11-21	5278276	11	1
2025-11-22	7243516	11	1
2025-11-23	5343784	11	1
2025-11-24	5474800	11	1
2025-11-25	5343784	11	1
2025-11-26	5278276	11	1
2025-11-27	5802340	11	1
2025-11-28	5343784	11	1
2025-11-29	5933356	11	1
2025-11-30	5409292	11	1
2025-12-01	5278276	11	1
2025-12-02	5474800	11	1
2025-12-03	5474800	11	1
2025-12-04	5212768	11	1
2025-12-05	5605816	11	1
2025-12-06	5474800	11	1
2025-12-07	5278276	11	1
2025-12-08	10687568	22	2
2025-12-09	10753076	22	2
2025-12-10	10818584	22	2
2025-12-16	19334624	23	3
2025-12-17	211043732	23	3
2025-12-18	221796808	45	5
2025-12-19	9826200	1	1
2026-01-05	11080616	22	2
2026-01-06	10556552	22	2
2026-01-07	5671324	11	1
2026-01-08	16358892	33	3
2026-01-09	5343784	11	1
2026-01-23	11080616	22	2
2026-01-24	10687568	22	2
2026-01-27	65561691	13	2
2026-01-28	34270448	23	3
2026-01-29	5409292	11	1
2026-01-30	10622060	22	2
2026-02-03	200421672	39	0
2026-02-04	10556552	22	2
2026-02-05	10556552	22	2
2026-02-10	10622060	22	2
2026-02-12	11146124	22	2
2026-02-17	10818584	22	2
2026-02-20	12741656	10	2
2026-02-24	11015108	22	2
2026-02-25	5278276	11	1
2026-02-28	10687568	22	2
2026-03-17	1740844	11	1
2026-03-18	10622060	22	2
2026-03-19	5343784	11	1
2026-03-20	7215644	22	2
2026-03-27	1740844	11	1
2026-03-28	2854480	11	1
2026-04-11	917112	1	1
2026-04-14	1113636	1	1
2026-04-15	7860960	1	1
2026-04-16	917112	1	1
2026-04-20	5278276	11	1
2026-04-21	10884092	22	2
2026-04-22	5278276	11	1
2026-05-01	200421672	1	1
2026-05-03	9498660	1	1
2026-05-07	200421672	1	1
