region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	82903812080	75202	18622	15751
VPN	45180992989	2930	2307	151
GitHub	9840802198	22410	1338	1338
USA	2999383066	605	17	76
GBR/ENG	8424356017	278	272	2
USA/WA	16926422552	753	556	26
CHN	15133555275	1655	78	235
GCP/us-west1	7745577	1	1	0
MEX/CMX	8521621960	476	332	48
AWS/us-east-1	10977967962	1429	335	232
USA/MA	21814398385	745	345	308
IRN	8636630971	271	270	1
AWS/eu-west-3	8313593988	261	261	0
USA/DC	1904074399	261	261	0
AWS/ap-southeast-1	2505298772	525	525	0
AWS/us-east-2	1697213949	50	50	0
AWS/ap-northeast-1	15741522594	586	579	5
ITA/52	7221466039	1836	5	231
VNM/22	1637700	1	1	0
BRA/SP	80108785	5	5	0
ATG/04	11005344	1	1	0
KOR/27	2364774028	72	72	0
CAN/BC	1090921276	927	20	68
GCP/us-central1	291076983	17	17	0
JPN/13	161238999	27	27	0
JPN/26	1435584735	42	42	0
CHE/VD	145136665	18	9	2
USA/FL	340945913	9	9	0
EST/37	2254588	1	1	0
VNM/HN	95564864	15	15	0
ZAF/GP	3340908	1	1	0
VNM/06	8778072	1	1	0
USA/NY	48999910	1	0	1
ISR/JM	49121216	1	1	0
AZE/BA	6812832	1	1	0
IRQ/BG	12839568	3	3	0
VNM/SG	171237828	17	17	0
PRT	671685462	244	49	3
PRT/11	22892554	7	1	1
USA/MD	49058616	30	10	5
USA/CA	15071328	9	3	3
CHN/SH	109857830	3	3	0
USA/IL	5593008	6	2	2
PHL/40	52739338	2	1	1
BRA/RS	28394500	3	3	0
KOR/48	198910432	4	4	0
MAR/01	6681817	2	1	1
TGO/M	10808820	2	2	0
UKR	35442356	1	1	0
KEN/30	20766036	3	3	0
CAN/ON	14215236	1	1	0
BRA/RN	1	1	0	1
AUS/VIC	17495264	1	1	0
IDN/YO	30002664	5	5	0
URY/MO	4651068	1	1	0
ARG/B	13298124	3	3	0
BGD	10088233	3	2	1
OMN/MA	13691172	1	1	0
FRA/IDF	9896196	10	4	3
SGP	41139024	5	5	0
VNM/39	10546788	1	1	0
IND/SK	1	1	0	1
GBR/WLS	8385024	1	1	0
COL/DC	4454545	3	2	1
RUS/OMS	13167108	1	1	0
BOL/L	3340908	1	1	0
VEN/I	12905076	1	1	0
VEN/S	3078876	1	1	0
CHL/RM	7140372	1	1	0
USA/TX	8168028	1	1	0
BRA/ES	32308508	1	1	0
IDN/JI	59821868	3	3	0
BRA/MG	11791440	1	1	0
MEX/PUE	15342341	1	1	0
MYS/10	13576772	2	2	0
JOR	2489304	1	1	0
KGZ	4127004	1	1	0
VNM/13	10284756	1	1	0
ITA/72	9433152	1	1	0
KGZ/GB	23517372	2	2	0
MKD/310	1244652	1	1	0
FRA/ARA	10153740	1	1	0
NPL	7402404	2	2	0
MEX/SIN	1113636	1	1	0
IND/MP	1768716	1	1	0
IRQ/KA	2030748	1	1	0
AUT/5	38715228	1	1	0
HKG	53585544	7	7	0
ARG/T	10456455	1	1	0
VNM/DN	10456455	1	1	0
PAK/PB	2685828	1	1	0
IRQ	3275400	1	1	0
SAU/04	7074864	1	1	0
IND/DL	19406448	1	1	0
SAU/01	1	1	0	1
BGR/01	12118980	1	1	0
FRA/BFC	16311492	1	1	0
IND/MH	1375668	1	1	0
UZB/TK	11136360	2	2	0
JOR/AM	3733956	1	1	0
PAK/SD	14018712	2	2	0
PHL/06	982620	1	1	0
VEN/V	12839568	2	2	0
VNM/34	13101600	1	1	0
IDN/JB	5633688	1	1	0
PSE/RBH	2751336	1	1	0
USA/ID	15351432	1	1	0
NPL/P3	17425128	1	1	0
TUN/21	15057168	1	1	0
LBN/BA	1244652	1	1	0
JAM/01	4454544	1	1	0
BRA/RJ	21603258	2	2	0
TUR/34	2358288	1	1	0
PAN/8	7140372	1	1	0
BRA/PB	6354276	1	1	0
MAR/07	13363632	1	1	0
THA/10	14765647	1	1	0
ARE/AJ	1703208	1	1	0
ZAF/EC	10939836	1	1	0
AWS/us-west-2	20387028	22	6	2
EGY/IS	1179144	1	1	0
MDA/CU	8078556	1	1	0
USA/MS	4978608	1	1	0
SEN/DK	8974596	1	1	0
CHN/HE	1	1	0	1
MEX/COA	7402404	1	1	0
GUY/DE	5699196	1	1	0
USA/AL	13822188	1	1	0
VNM	15001332	1	1	0
