week_start	sub-la-replay-01-0119-nac-het-#2024-1-25/sub-la-replay-01-0119-nac-het-#2024-1-25_ses-20240125T103000_behavior.nwb	sub-la-replay-01-0124-nac-het-#2024-1-30/sub-la-replay-01-0124-nac-het-#2024-1-30_ses-20240130T122800_behavior.nwb	sub-la-replay-01-0126-nac-het-#2024-2-1/sub-la-replay-01-0126-nac-het-#2024-2-1_ses-20240201T124100_behavior.nwb	sub-la-replay-01-6dpf-0118-nac-het-#2024-1-18/sub-la-replay-01-6dpf-0118-nac-het-#2024-1-18_ses-20240118T131300_behavior.nwb	sub-la-replay-01-6dpf-1122-nac-het-#2023-11-28/sub-la-replay-01-6dpf-1122-nac-het-#2023-11-28_ses-20231128T141700_behavior.nwb	sub-la-replay-01-6dpf-1124-nac-het-#2023-11-30/sub-la-replay-01-6dpf-1124-nac-het-#2023-11-30_ses-20231130T140400_behavior.nwb	sub-la-replay-02-0117-nac-het-#2024-1-23/sub-la-replay-02-0117-nac-het-#2024-1-23_ses-20240123T154500_behavior.nwb	sub-la-replay-02-0119-nac-het-#2024-1-25/sub-la-replay-02-0119-nac-het-#2024-1-25_ses-20240125T122100_behavior.nwb	sub-la-replay-02-0126-nac-het-#2024-2-1/sub-la-replay-02-0126-nac-het-#2024-2-1_ses-20240201T144800_behavior.nwb	sub-la-replay-02-6dpf-0118-nac-het-#2024-1-18/sub-la-replay-02-6dpf-0118-nac-het-#2024-1-18_ses-20240118T172200_behavior.nwb	sub-la-replay-02-6dpf-0201-nac-het-#2024-2-9/sub-la-replay-02-6dpf-0201-nac-het-#2024-2-9_ses-20240209T123400_behavior.nwb	sub-la-replay-02-6dpf-1122-nac-het-#2023-11-28/sub-la-replay-02-6dpf-1122-nac-het-#2023-11-28_ses-20231128T163300_behavior.nwb	sub-la-replay-02-6dpf-1124-nac-het-#2023-11-30/sub-la-replay-02-6dpf-1124-nac-het-#2023-11-30_ses-20231130T155900_behavior.nwb	sub-la-replay-03-0119-nac-het-#2024-1-25/sub-la-replay-03-0119-nac-het-#2024-1-25_ses-20240125T143400_behavior.nwb	sub-la-replay-03-6dpf-0201-nac-het-#2024-2-9/sub-la-replay-03-6dpf-0201-nac-het-#2024-2-9_ses-20240209T143800_behavior.nwb	sub-la-replay-04-0119-nac-het-#2024-1-25/sub-la-replay-04-0119-nac-het-#2024-1-25_ses-20240125T162300_behavior.nwb	sub-la-replay01-6dpf-0201-nac-het-#2024-2-9/sub-la-replay01-6dpf-0201-nac-het-#2024-2-9_ses-20240209T103500_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-10-26/sub-replay-la-plaid-01-nac-het-#2023-10-26_ses-20231026T150300_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-11-2/sub-replay-la-plaid-01-nac-het-#2023-11-2_ses-20231102T160500_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-11-9/sub-replay-la-plaid-01-nac-het-#2023-11-9_ses-20231109T135200_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-7-12/sub-replay-la-plaid-01-nac-het-#2023-7-12_ses-20230712T144600_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-7-13/sub-replay-la-plaid-01-nac-het-#2023-7-13_ses-20230713T123000_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-7-19/sub-replay-la-plaid-01-nac-het-#2023-7-19_ses-20230719T124600_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-8-14/sub-replay-la-plaid-01-nac-het-#2023-8-14_ses-20230814T114500_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-8-2/sub-replay-la-plaid-01-nac-het-#2023-8-2_ses-20230802T125500_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-8-24/sub-replay-la-plaid-01-nac-het-#2023-8-24_ses-20230824T133300_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-8-3/sub-replay-la-plaid-01-nac-het-#2023-8-3_ses-20230803T105400_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-8-30/sub-replay-la-plaid-01-nac-het-#2023-8-30_ses-20230830T124600_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-8-31/sub-replay-la-plaid-01-nac-het-#2023-8-31_ses-20230831T112600_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-9-13/sub-replay-la-plaid-01-nac-het-#2023-9-13_ses-20230913T142400_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-9-14/sub-replay-la-plaid-01-nac-het-#2023-9-14_ses-20230914T133700_behavior.nwb	sub-replay-la-plaid-01-nac-het-#2023-9-20/sub-replay-la-plaid-01-nac-het-#2023-9-20_ses-20230920T134900_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-10-26/sub-replay-la-plaid-02-nac-het-#2023-10-26_ses-20231026T170900_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-11-9/sub-replay-la-plaid-02-nac-het-#2023-11-9_ses-20231109T155500_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-7-13/sub-replay-la-plaid-02-nac-het-#2023-7-13_ses-20230713T142300_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-7-26/sub-replay-la-plaid-02-nac-het-#2023-7-26_ses-20230726T152500_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-14/sub-replay-la-plaid-02-nac-het-#2023-8-14_ses-20230814T133200_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-16/sub-replay-la-plaid-02-nac-het-#2023-8-16_ses-20230816T170400_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-2/sub-replay-la-plaid-02-nac-het-#2023-8-2_ses-20230802T145900_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-24/sub-replay-la-plaid-02-nac-het-#2023-8-24_ses-20230824T163200_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-3/sub-replay-la-plaid-02-nac-het-#2023-8-3_ses-20230803T135500_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-30/sub-replay-la-plaid-02-nac-het-#2023-8-30_ses-20230830T143400_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-31/sub-replay-la-plaid-02-nac-het-#2023-8-31_ses-20230831T132400_behavior.nwb	sub-replay-la-plaid-02-nac-het-#2023-8-9/sub-replay-la-plaid-02-nac-het-#2023-8-9_ses-20230809T150500_behavior.nwb	sub-replay-la-plaid-03-nac-het-#2023-10-26/sub-replay-la-plaid-03-nac-het-#2023-10-26_ses-20231026T185500_behavior.nwb	sub-replay-la-plaid-03-nac-het-#2023-7-13/sub-replay-la-plaid-03-nac-het-#2023-7-13_ses-20230713T164200_behavior.nwb	sub-replay-la-plaid-03-nac-het-#2023-8-14/sub-replay-la-plaid-03-nac-het-#2023-8-14_ses-20230814T163900_behavior.nwb	sub-replay-la-plaid-03-nac-het-#2023-8-24/sub-replay-la-plaid-03-nac-het-#2023-8-24_ses-20230824T184600_behavior.nwb	sub-replay-la-plaid-03-nac-het-#2023-8-31/sub-replay-la-plaid-03-nac-het-#2023-8-31_ses-20230831T153300_behavior.nwb	sub-replay-la-plaid-03-nac-het-#2023-8-9/sub-replay-la-plaid-03-nac-het-#2023-8-9_ses-20230809T162200_behavior.nwb	sub-replay-la-plaid-04-nac-het-#2023-10-26/sub-replay-la-plaid-04-nac-het-#2023-10-26_ses-20231026T220500_behavior.nwb	sub-reply-la-plaid-01-nac-het-#2023-7-26/sub-reply-la-plaid-01-nac-het-#2023-7-26_ses-20230726T123100_behavior.nwb
2024-10-14	21617640	0	0	0	6354276	6550800	7999647	0	6390843	5863894	19548793	0	4882863	0	7070650	0	4258020	0	0	4454544	0	6812832	7302085	0	4716576	0	0	9937688	0	6419784	1506684	0	10852788	0	0	6592994	6490433	6419784	11698880	6532201	6651648	0	0	4847167	4454544	4520052	12034879	5171735	7031395	0	10611776	7184761
2024-10-28	0	7991976	7926468	0	0	0	6026736	10219248	4585560	5306148	7991976	0	0	0	8254008	0	7860960	0	0	6812832	0	0	8057484	6616308	8254008	9302136	7074864	8188500	7467912	0	6223260	6681816	0	0	0	4520052	0	8319516	0	0	8254008	7860960	0	4520052	0	8385024	7860960	10022724	0	0	2161764	0
2024-11-11	0	0	0	0	0	0	0	0	0	0	0	0	35291567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35330577	0	0	0	0	0	0	0	0	0	0	0	0	0	35028177	34932176	0	0	0	0	0	0
2024-12-02	10965720	0	0	0	0	0	8388608	0	0	8388608	18112937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16777216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35028177	8388608	0	0	0	0	0	16777216
2025-03-10	0	0	0	5044116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4127004	0	0	0	0	0	0	0	0	0	0	0	0	4782084	0	0	0	0	0	0	4061496	0	0	0	4127004	0	0	0	0	0	0	0
2025-06-23	12020671	30056988	24018644	12045654	12032091	24022452	24026464	18024878	12034118	6031815	30033721	6023506	12028845	12027842	12027355	12031121	24032815	18032544	36033873	18025936	36039832	36064256	26978	12035839	12236	18027720	12030578	6031498	30053835	12067103	30038768	12043920	12041277	18022209	30041762	12013108	24025614	12035315	12033455	18036841	18037668	18053817	12031896	18043620	30053152	12048190	12027207	12026874	12021886	18045722	18054346	18028395
2025-07-14	6037725	12025647	12017210	18049088	36082855	18027505	18032285	18043133	6030470	12019956	12046052	12041056	24043132	13395	18040684	30061475	24048588	12023731	6030270	12030342	24034554	30027667	12056531	6058881	6033577	18027720	6021957	18042076	12027517	30075780	6015306	6292	12014479	24047692	24056963	18051828	18036430	6027697	6057009	6015578	12028365	12030525	18048802	30065108	18037542	6030704	12026322	30059434	18024407	12032233	18041788	18034748
2025-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35028177	0	0	0	0	0	0	23451864
2025-07-28	0	35309227	0	35292207	0	0	0	0	0	0	34890153	0	0	0	0	0	35069595	0	35239696	0	0	0	35482565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34925079	0	0	0	35496313
2025-08-04	0	0	0	0	35229526	0	0	0	0	34175446	0	0	0	35575328	35120058	0	0	0	0	0	0	0	0	0	0	0	35804461	0	0	0	0	0	0	0	0	0	0	35853821	0	0	0	0	0	0	0	0	0	0	0	34966209	0	0
2025-08-11	0	0	0	0	0	35432417	0	0	35226683	0	0	0	35291567	0	0	0	0	0	0	0	35369520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35064129	0	0	0	0	0	0	35124799	0	0	0	0	0	0	34927620	0
2025-08-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35037840	35180503	35325202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-08-25	0	0	0	0	0	0	0	36149957	0	0	0	0	0	0	0	35544554	0	0	0	0	0	34241138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35853821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-01	0	0	0	0	0	0	0	0	0	0	0	34903164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35106241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35304628	0	0	0	0	0	35330577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35342947	0	0	0
2025-10-06	0	0	0	0	17141590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10485760
2025-12-15	86543832	0	41552824	98556330	45645298	70864834	24514775	72299914	43677215	8450532	78456059	34903164	80081794	0	45732354	35544554	55639107	0	42707608	0	43820052	34241138	70965130	35171509	70609256	13167108	79469882	97343464	49163579	69934314	46270413	35106241	81212040	46251355	47444182	35428834	39191133	41684033	0	35236969	80473300	43682515	0	45802603	62380718	45675488	49387095	0	81036158	0	78698820	44339893
2025-12-22	0	0	0	0	0	0	0	0	0	31457280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-29	0	5242880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9590061	0	0	0	0	0	0	0	0	0	15728640	0	0	0	0	0	0	0	0	0	0	19196439	0	0	0	0
2026-01-05	0	0	0	0	0	9218017	0	0	0	0	0	0	0	0	0	0	0	0	15066840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10485760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-01-12	0	0	24909312	0	59973292	35432417	70001070	0	0	44661206	59294546	0	95388941	0	49268596	35544554	35069595	0	0	0	0	34241138	0	0	0	0	0	60643304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45513937	34932176	0	0	0	0	0	70992626
2026-01-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31457280	0	26214400	5242880	0	0	0	0	0	5242880	10485760	0	0	0	0	0	20971520	24694743	19596562	0	0	0	0	0	0	84920953	0	45610559	0	0	0	0	0	0	0	0
2026-01-26	0	0	10485760	14320687	15728640	0	0	0	0	0	0	13931644	0	0	14148538	15728640	0	20971520	0	0	20971520	2783858	5242880	15728640	14333108	0	0	0	8864959	10485760	14359057	14134721	0	0	0	0	0	5242880	26214400	0	10485760	15728640	10485760	19396159	0	0	14003815	0	0	0	0	0
2026-02-02	0	0	0	0	0	0	0	15728640	0	0	0	0	0	5242880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5242880	0	0	0	0	0	0	0	0	5242880	20971520	0	0
2026-02-16	9105612	409600	7140372	0	409600	6501844	4389036	12725104	4536604	819200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	0	0	3471924	4127004	2666326	0	0	4585560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6416075	0	0	4127004	0	0	0	0	0	0	6992638	0	0	2501140	0	0	0	0	0	0	2164176	0	4127004	2165347	0	0	0
2026-03-02	0	0	0	0	4389036	0	6854987	0	0	0	0	0	0	0	0	0	0	0	0	6296420	0	0	0	0	0	0	6933837	0	0	4651068	0	2440641	0	4127004	0	0	0	0	0	4520052	2121472	0	4192512	4127004	0	0	2514535	0	0	0	0	0
2026-03-09	2134744	0	0	0	0	0	0	0	0	2124246	0	0	0	4127004	0	5764704	0	0	0	0	0	0	0	2505909	6616308	0	0	0	0	0	0	0	0	0	0	0	0	4192512	0	0	0	0	0	0	0	0	0	0	0	4127004	0	0
2026-03-16	0	0	0	0	0	9433152	0	0	0	12643044	9367644	0	11791440	0	0	0	7729944	0	0	0	0	0	0	0	0	0	0	10022724	0	0	0	0	0	0	0	0	6681816	0	0	0	0	0	0	0	13429140	10808820	0	11070852	0	0	13625664	9891708
