region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	70277823780	5746	103	54
AWS/us-east-2	21229994364	220835	4	28
USA/MA	66723899686	6813	0	30
GitHub	44856009623	1242659	262	339
USA	46453952067	2775	18	4
AWS/us-east-1	50872074900	7502	32	32
CAN/QC	7461448515	1427	0	9
USA/VA	46193688298	3871	11	4
USA/CA	31966329547	329	18	7
AWS/ap-southeast-1	118700496	23	23	0
BRA/SP	40025388	4	4	0
VNM/SG	15983952	4	4	0
AWS/ap-southeast-2	45366456504	12	12	0
USA/MD	4088791797	924	12	10
AWS/us-west-2	705281218	3329	16	8
CAN/ON	30727439156	10	10	0
KOR/30	1091932540	6	6	0
USA/IL	281698484	562	7	2
USA/NY	38282096017	12	12	0
MEX/CMX	1138526795	5651	43	33
VNM/HN	1048128	1	1	0
USA/WA	8933916	8	2	2
IRQ/MU	9891708	1	1	0
BGD	27775392	2	2	0
ZAF/GP	25351596	2	2	0
PAK/SD	917112	1	1	0
TUN/11	2030748	1	1	0
JPN/13	57283683	263	1	1
USA/RI	1781567957	340	0	1
NGA/LA	10677804	1	1	0
ECU/P	10939836	1	1	0
BRA/MG	10546788	1	1	0
BGD/F	18145716	2	2	0
CHE/VD	67365736	350	3	2
VNM/13	17359620	2	2	0
CHN/BJ	1326712	5	1	1
IRQ/AR	917112	1	1	0
FRA/IDF	12955432	26	4	3
CHN	18505229427	3533	0	5
PRT	58166740	182	3	1
NOR/50	8591199458	1660	0	3
ARE/AZ	10743312	1	1	0
CAN	3730012683	1	1	0
IRQ/KA	9891708	1	1	0
IND/MH	917112	1	1	0
IDN	1113636	1	1	0
UKR/46	1113636	1	1	0
NLD	3698247832	175	0	1
PAK/PB	8712564	2	2	0
VNM/20	9957216	1	1	0
RUS/KGN	11594916	1	1	0
GBR/ENG	10939836	2	2	0
PER/CAL	9826200	1	1	0
NGA/RI	917112	1	1	0
ARE/SH	1244652	1	1	0
PRY/7	16442508	1	1	0
MEX/NLE	17687160	1	1	0
SAU/01	1310160	1	1	0
MEX/MEX	23975928	1	1	0
COL/VAC	1179144	1	1	0
VNM/37	16508016	1	1	0
BRA/PR	1375668	1	1	0
IDN/YO	11005344	1	1	0
PHL/00	1048128	1	1	0
IND/DL	9957216	1	1	0
ETH/AA	14804808	1	1	0
ARG/B	12839568	1	1	0
EGY/KN	11463900	1	1	0
RUS/MOS	6878340	1	1	0
COL/BOL	2030748	1	1	0
