date	bytes_sent	number_of_requests	number_of_downloads
2026-05-12	3821734604079	457720	1820
2026-05-13	20942668714023	1368840	2660
2026-05-14	1760893783507	34540	320
2026-05-15	584035420195	12680	140
2026-05-16	2022238276	2800	300
2026-05-17	3333849523	2120	160
2026-05-18	6167974967	7280	2620
2026-05-19	14442338746	16620	3180
2026-05-20	722551352	2040	220
2026-05-21	310925912	1040	100
2026-05-22	410596876	1400	120
2026-05-23	390312542	1440	140
2026-05-24	453271918	1540	160
2026-05-25	374146135	1500	160
2026-05-26	185129798	940	100
2026-05-27	281172140	1480	160
2026-05-28	199374253	1080	100
2026-05-29	154686610	860	100
2026-05-30	21586874770	4960	160
2026-05-31	232496490	1320	140
2026-06-01	275989120	1280	140
2026-06-02	172402836	980	100
2026-06-03	1400422742	1040	280
2026-06-04	1792412576	2180	420
2026-06-05	1276901662	620	280
2026-06-06	1003177646	200	200
2026-06-07	862096656	180	180
2026-06-08	725778400	140	140
2026-06-09	605723738	140	140
2026-06-10	6339508739	4420	560
2026-06-11	1091016106	2260	360
2026-06-12	11463657035	5060	580
2026-06-13	25053267689	5160	520
2026-06-14	505752246	1200	180
2026-06-15	478925656	840	160
2026-06-16	5483936082	1800	240
2026-06-17	7721420473	1920	240
2026-06-18	399121036	1620	200
2026-06-19	487996059	1440	160
2026-06-20	5165948344	2300	220
2026-06-21	11808235689	3100	260
2026-06-22	230693492	1000	120
2026-06-23	15238556811	3180	280
2026-06-24	14168826404	3260	260
2026-06-25	10343493128	3080	260
2026-06-26	22079962776	4920	1860
2026-06-27	5429002543	2440	240
2026-06-28	87788602	500	60
